season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
22,9,Antonio Brown,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Florida,United States,27,25-34,Eliminated Week 9,5,27.5,10,5,143.5,28.7,1.0368220676663862,0.9166666666666666,0.1916376306620209,-1.1573827732089883,0.1999999999999999,-0.7166666666666667,0.1833333333333333,-0.6569444444444444,-0.1433333333333333,9,0.9,0.5,27.25,0.0,5,1.0,5,1.0,0.3636333009058534
22,1,Doug Flutie,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Maryland,United States,53,45-54,Eliminated Week 6,9,15.0,10,12,237.0,19.75,3.30633001707606,0.6521739130434783,0.0632911392405063,-1.4366381986879349,0.1666666666666666,-0.4855072463768116,0.108695652173913,-0.3166351606805293,-0.0809178743961352,1,0.1,0.0,15.0,0.0,11,0.9166666666666666,11,0.9166666666666666,0.14033817882212918
22,2,Doug Flutie,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Maryland,United States,53,45-54,Eliminated Week 6,9,20.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.8333333333333334,0.0847457627118644,0.1060539662755764,0.6666666666666667,-0.1666666666666666,0.5555555555555557,-0.1388888888888888,-0.1111111111111111,2,0.2,5.0,17.5,0.0,5,0.4166666666666667,5,0.4166666666666667,0.3543664865950951
22,3,Doug Flutie,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Maryland,United States,53,45-54,Eliminated Week 6,9,20.0,10,11,237.0,21.545454545454547,2.06705763652765,0.8,0.0843881856540084,-0.7476591451270227,0.3636363636363636,-0.4363636363636364,0.2909090909090909,-0.3490909090909091,-0.1586776859504132,3,0.3,0.0,20.0,0.0,8,0.7272727272727273,8,0.7272727272727273,0.23327107167353792
22,4,Doug Flutie,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Maryland,United States,53,45-54,Eliminated Week 6,9,24.0,10,10,319.0,31.9,4.20185144377518,0.6666666666666666,0.0752351097178683,-1.8801235849742928,0.0999999999999999,-0.5666666666666667,0.0666666666666666,-0.3777777777777777,-0.0566666666666666,4,0.4,4.0,22.0,0.0,10,1.0,10,1.0,0.26508575009739954
22,5,Doug Flutie,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Maryland,United States,53,45-54,Eliminated Week 6,9,28.0,10,9,276.0,30.666666666666668,3.5355339059327373,0.7567567567567568,0.1014492753623188,-0.7542472332656511,0.3333333333333333,-0.4234234234234234,0.2522522522522523,-0.3204285366447529,-0.1411411411411411,5,0.5,4.0,26.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.36091603052274657
22,6,Doug Flutie,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Maryland,United States,53,45-54,Eliminated Week 6,9,21.0,10,9,227.0,25.22222222222222,2.438123139721299,0.7241379310344828,0.092511013215859,-1.7317510151291464,0.1111111111111111,-0.6130268199233716,0.0804597701149425,-0.4439159730479587,-0.0681140911025968,6,0.6,-7.0,24.5,0.0,9,1.0,9,1.0,0.23838822476928734
22,1,Geraldo Rivera,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Journalist,New York,United States,72,65+,Eliminated Week 2,12,13.0,10,12,237.0,19.75,3.30633001707606,0.5652173913043478,0.0548523206751054,-2.0415384928723284,0.0833333333333333,-0.4818840579710144,0.0471014492753623,-0.2723692501575299,-0.0401570048309178,1,0.1,0.0,13.0,0.0,12,1.0,12,1.0,0.10614288789611095
22,2,Geraldo Rivera,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Journalist,New York,United States,72,65+,Eliminated Week 2,12,13.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.5416666666666666,0.0550847457627118,-2.1210793255115368,0.0833333333333333,-0.4583333333333332,0.0451388888888889,-0.2482638888888888,-0.0381944444444444,2,0.2,0.0,13.0,0.0,12,1.0,12,1.0,0.11385404239784995
22,1,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,23.0,10,12,237.0,19.75,3.30633001707606,1.0,0.0970464135021097,0.9829629780496396,1.0,0.0,1.0,0.0,0.0,1,0.1,0.0,23.0,0.0,1,0.0833333333333333,1,0.0833333333333333,0.5778297057693026
22,2,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,21.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.875,0.0889830508474576,0.4242158651023069,0.8333333333333334,-0.0416666666666666,0.7291666666666667,-0.0364583333333333,-0.0347222222222221,2,0.2,-2.0,22.0,0.0,3,0.25,3,0.25,0.4985006436770832
22,3,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,21.0,10,11,237.0,21.545454545454547,2.06705763652765,0.84,0.0886075949367088,-0.2638796982801261,0.5454545454545454,-0.2945454545454545,0.4581818181818181,-0.2474181818181818,-0.1606611570247934,3,0.3,0.0,21.0,0.0,6,0.5454545454545454,6,0.5454545454545454,0.3539179090060379
22,4,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,36.0,10,10,319.0,31.9,4.20185144377518,1.0,0.1128526645768025,0.9757603415689372,1.0,0.0,1.0,0.0,0.0,4,0.4,15.0,28.5,0.0,1,0.1,1,0.1,0.7250085203664857
22,5,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,32.0,10,9,276.0,30.666666666666668,3.5355339059327373,0.8648648648648649,0.1159420289855072,0.377123616632825,0.7777777777777778,-0.0870870870870871,0.6726726726726727,-0.0753185618050483,-0.0677344010677344,5,0.5,-4.0,34.0,0.0,3,0.3333333333333333,3,0.3333333333333333,0.6222438670575143
22,6,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,24.0,10,9,227.0,25.22222222222222,2.438123139721299,0.8275862068965517,0.105726872246696,-0.5012963464847527,0.4444444444444444,-0.3831417624521073,0.367816091954023,-0.3170828378913991,-0.1702852277564921,6,0.6,-8.0,28.0,0.0,6,0.6666666666666666,6,0.6666666666666666,0.3977142746897006
22,7,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,27.5,10,8,214.0,26.75,0.9636241116594316,0.9821428571428572,0.1285046728971962,0.7783117824941561,0.875,-0.1071428571428571,0.859375,-0.1052295918367346,-0.0937499999999999,7,0.7,3.5,25.75,0.0,2,0.25,2,0.25,0.5869167924765681
22,8,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,30.0,10,6,169.0,28.166666666666668,1.940790217067952,1.0,0.1775147928994082,0.9446324065374978,1.0,0.0,1.0,0.0,0.0,8,0.8,2.5,28.75,0.0,1,0.1666666666666666,1,0.1666666666666666,0.7131425009386524
22,9,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,28.0,10,5,143.5,28.7,1.0368220676663862,0.9333333333333332,0.1951219512195122,-0.6751399510385762,0.4,-0.5333333333333333,0.3733333333333333,-0.4977777777777777,-0.2133333333333333,9,0.9,-2.0,29.0,0.0,4,0.8,4,0.8,0.43586754500447045
22,10,Ginger Zee,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,News Anchor,California,United States,35,35-44,3rd Place,3,28.3332,10,3,86.9996,28.999866666666662,0.6667000024998768,0.9550538315816438,0.3256704628527027,-0.9999499987504366,0.3333333333333333,-0.6217204982483104,0.3183512771938813,-0.5937765440248975,-0.2072401660827701,10,1.0,0.3331999999999979,28.1666,0.0,3,1.0,3,1.0,0.4463257634114122
22,1,Jodie Sweetin,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,California,United States,34,25-34,Eliminated Week 8,6,20.0,10,12,237.0,19.75,3.30633001707606,0.8695652173913043,0.0843881856540084,0.0756125367730492,0.4166666666666666,-0.4528985507246377,0.3623188405797101,-0.3938248267170762,-0.188707729468599,1,0.1,0.0,20.0,0.0,8,0.6666666666666666,8,0.6666666666666666,0.20323042894178106
22,2,Jodie Sweetin,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,California,United States,34,25-34,Eliminated Week 8,6,21.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.875,0.0889830508474576,0.4242158651023069,0.8333333333333334,-0.0416666666666666,0.7291666666666667,-0.0364583333333333,-0.0347222222222221,2,0.2,1.0,20.5,0.0,3,0.25,3,0.25,0.4213823223505184
22,3,Jodie Sweetin,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,California,United States,34,25-34,Eliminated Week 8,6,23.0,10,11,237.0,21.545454545454547,2.06705763652765,0.92,0.0970464135021097,0.7036791954136672,0.8181818181818181,-0.1018181818181819,0.7527272727272727,-0.0936727272727273,-0.083305785123967,3,0.3,2.0,22.0,0.0,3,0.2727272727272727,3,0.2727272727272727,0.4200443139376998
22,4,Jodie Sweetin,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,California,United States,34,25-34,Eliminated Week 8,6,27.0,10,10,319.0,31.9,4.20185144377518,0.75,0.0846394984326018,-1.1661526033384852,0.1999999999999999,-0.55,0.1499999999999999,-0.4125,-0.1099999999999999,4,0.4,4.0,25.0,0.0,9,0.9,9,0.9,0.27481797023440185
22,5,Jodie Sweetin,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,California,United States,34,25-34,Eliminated Week 8,6,35.0,10,9,276.0,30.666666666666668,3.5355339059327373,0.945945945945946,0.1268115942028985,1.2256517540566825,0.8888888888888888,-0.0570570570570571,0.8408408408408408,-0.0539728918107296,-0.0507173840507174,5,0.5,8.0,31.0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.6045023954304154
22,6,Jodie Sweetin,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,California,United States,34,25-34,Eliminated Week 8,6,25.0,10,9,227.0,25.22222222222222,2.438123139721299,0.8620689655172413,0.1101321585903083,-0.0911447902699547,0.6666666666666667,-0.1954022988505745,0.574712643678161,-0.1684502576298056,-0.1302681992337164,6,0.6,-10.0,30.0,0.0,4,0.4444444444444444,4,0.4444444444444444,0.4251913806859513
22,7,Jodie Sweetin,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,California,United States,34,25-34,Eliminated Week 8,6,25.5,10,8,214.0,26.75,0.9636241116594316,0.9107142857142856,0.1191588785046729,-1.2971863041569267,0.125,-0.7857142857142857,0.1138392857142857,-0.7155612244897959,-0.0982142857142857,7,0.7,0.5,25.25,0.0,8,1.0,8,1.0,0.21115074013354107
22,8,Jodie Sweetin,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,California,United States,34,25-34,Eliminated Week 8,6,30.0,10,6,169.0,28.166666666666668,1.940790217067952,1.0,0.1775147928994082,0.9446324065374978,1.0,0.0,1.0,0.0,0.0,8,0.8,4.5,27.75,0.0,1,0.1666666666666666,1,0.1666666666666666,0.6371119636873859
22,1,Kim Fields,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,New York,United States,46,45-54,Eliminated Week 7,8,20.0,10,12,237.0,19.75,3.30633001707606,0.8695652173913043,0.0843881856540084,0.0756125367730492,0.4166666666666666,-0.4528985507246377,0.3623188405797101,-0.3938248267170762,-0.188707729468599,1,0.1,0.0,20.0,0.0,8,0.6666666666666666,8,0.6666666666666666,0.24665088985125352
22,2,Kim Fields,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,New York,United States,46,45-54,Eliminated Week 7,8,19.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.7916666666666666,0.0805084745762711,-0.212107932551154,0.3333333333333333,-0.4583333333333332,0.2638888888888889,-0.3628472222222221,-0.1527777777777777,2,0.2,-1.0,19.5,0.0,9,0.75,9,0.75,0.22946693331422943
22,3,Kim Fields,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,New York,United States,46,45-54,Eliminated Week 7,8,22.0,10,11,237.0,21.545454545454547,2.06705763652765,0.88,0.0928270042194092,0.2198997485667705,0.6363636363636364,-0.2436363636363636,0.5599999999999999,-0.2144,-0.1550413223140496,3,0.3,3.0,20.5,0.0,5,0.4545454545454545,5,0.4545454545454545,0.3647151528153542
22,4,Kim Fields,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,New York,United States,46,45-54,Eliminated Week 7,8,32.0,10,10,319.0,31.9,4.20185144377518,0.8888888888888888,0.1003134796238244,0.0237990327211939,0.5,-0.3888888888888888,0.4444444444444444,-0.3456790123456789,-0.1944444444444444,4,0.4,10.0,27.0,0.0,6,0.6,6,0.6,0.43046735192859603
22,5,Kim Fields,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,New York,United States,46,45-54,Eliminated Week 7,8,28.0,10,9,276.0,30.666666666666668,3.5355339059327373,0.7567567567567568,0.1014492753623188,-0.7542472332656511,0.3333333333333333,-0.4234234234234234,0.2522522522522523,-0.3204285366447529,-0.1411411411411411,5,0.5,-4.0,30.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.3837408456742632
22,6,Kim Fields,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,New York,United States,46,45-54,Eliminated Week 7,8,24.0,10,9,227.0,25.22222222222222,2.438123139721299,0.8275862068965517,0.105726872246696,-0.5012963464847527,0.4444444444444444,-0.3831417624521073,0.367816091954023,-0.3170828378913991,-0.1702852277564921,6,0.6,-4.0,26.0,0.0,6,0.6666666666666666,6,0.6666666666666666,0.36292863019731014
22,7,Kim Fields,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,New York,United States,46,45-54,Eliminated Week 7,8,26.0,10,8,214.0,26.75,0.9636241116594316,0.9285714285714286,0.1214953271028037,-0.7783117824941561,0.5,-0.4285714285714286,0.4642857142857143,-0.3979591836734694,-0.2142857142857143,7,0.7,2.0,25.0,0.0,5,0.625,5,0.625,0.36680560928311157
22,1,Marla Maples,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,Georgia,United States,52,45-54,Eliminated Week 4,10,21.0,10,12,237.0,19.75,3.30633001707606,0.9130434782608696,0.0886075949367088,0.378062683865246,0.75,-0.1630434782608695,0.6847826086956521,-0.1488657844990547,-0.1222826086956521,1,0.1,0.0,21.0,0.0,4,0.3333333333333333,4,0.3333333333333333,0.35586907719363386
22,2,Marla Maples,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,Georgia,United States,52,45-54,Eliminated Week 4,10,20.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.8333333333333334,0.0847457627118644,0.1060539662755764,0.6666666666666667,-0.1666666666666666,0.5555555555555557,-0.1388888888888888,-0.1111111111111111,2,0.2,-1.0,20.5,0.0,5,0.4166666666666667,5,0.4166666666666667,0.32946546264792936
22,3,Marla Maples,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,Georgia,United States,52,45-54,Eliminated Week 4,10,21.0,10,11,237.0,21.545454545454547,2.06705763652765,0.84,0.0886075949367088,-0.2638796982801261,0.5454545454545454,-0.2945454545454545,0.4581818181818181,-0.2474181818181818,-0.1606611570247934,3,0.3,1.0,20.5,0.0,6,0.5454545454545454,6,0.5454545454545454,0.2768453457914557
22,4,Marla Maples,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,Georgia,United States,52,45-54,Eliminated Week 4,10,28.0,10,10,319.0,31.9,4.20185144377518,0.7777777777777778,0.0877742946708464,-0.9281622761265494,0.3,-0.4777777777777777,0.2333333333333333,-0.3716049382716049,-0.1433333333333333,4,0.4,7.0,24.5,0.0,8,0.8,8,0.8,0.30296788043093453
22,1,Mischa Barton,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Unknown,England,30,25-34,Eliminated Week 3,11,16.0,10,12,237.0,19.75,3.30633001707606,0.6956521739130435,0.0675105485232067,-1.134188051595738,0.25,-0.4456521739130434,0.1739130434782608,-0.3100189035916824,-0.1114130434782608,1,0.1,0.0,16.0,0.0,10,0.8333333333333334,10,0.8333333333333334,0.15664830824028214
22,2,Mischa Barton,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Unknown,England,30,25-34,Eliminated Week 3,11,15.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.625,0.0635593220338983,-1.484755527858076,0.1666666666666666,-0.4583333333333333,0.1041666666666666,-0.2864583333333333,-0.0763888888888888,2,0.2,-1.0,15.5,0.0,11,0.9166666666666666,11,0.9166666666666666,0.13888557510112182
22,3,Mischa Barton,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Unknown,England,30,25-34,Eliminated Week 3,11,18.0,10,11,237.0,21.545454545454547,2.06705763652765,0.72,0.0759493670886076,-1.715218038820816,0.0909090909090909,-0.629090909090909,0.0654545454545454,-0.4529454545454545,-0.0571900826446281,3,0.3,3.0,16.5,0.0,11,1.0,11,1.0,0.12903792286702243
22,1,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,23.0,10,12,237.0,19.75,3.30633001707606,1.0,0.0970464135021097,0.9829629780496396,1.0,0.0,1.0,0.0,0.0,1,0.1,0.0,23.0,0.0,1,0.0833333333333333,1,0.0833333333333333,0.5230148080856661
22,2,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,20.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.8333333333333334,0.0847457627118644,0.1060539662755764,0.6666666666666667,-0.1666666666666666,0.5555555555555557,-0.1388888888888888,-0.1111111111111111,2,0.2,-3.0,21.5,0.0,5,0.4166666666666667,5,0.4166666666666667,0.35281091225417316
22,3,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,25.0,10,11,237.0,21.545454545454547,2.06705763652765,1.0,0.1054852320675105,1.6712380891074603,1.0,0.0,1.0,0.0,0.0,3,0.3,5.0,22.5,0.0,1,0.0909090909090909,1,0.0909090909090909,0.5474537712367218
22,4,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,34.0,10,10,319.0,31.9,4.20185144377518,0.9444444444444444,0.1065830721003134,0.4997796871450656,0.6,-0.3444444444444444,0.5666666666666667,-0.3253086419753086,-0.2066666666666666,4,0.4,9.0,29.5,0.0,5,0.5,5,0.5,0.4545207760805976
22,5,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,37.0,10,9,276.0,30.666666666666668,3.5355339059327373,1.0,0.1340579710144927,1.7913371790059205,1.0,0.0,1.0,0.0,0.0,5,0.5,3.0,35.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.7000537100429793
22,6,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,25.0,10,9,227.0,25.22222222222222,2.438123139721299,0.8620689655172413,0.1101321585903083,-0.0911447902699547,0.6666666666666667,-0.1954022988505745,0.574712643678161,-0.1684502576298056,-0.1302681992337164,6,0.6,-12.0,31.0,0.0,4,0.4444444444444444,4,0.4444444444444444,0.4464070202535814
22,7,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,28.0,10,8,214.0,26.75,0.9636241116594316,1.0,0.1308411214953271,1.2971863041569267,1.0,0.0,1.0,0.0,0.0,7,0.7,3.0,26.5,0.0,1,0.125,1,0.125,0.6111578123916223
22,8,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,29.0,10,6,169.0,28.166666666666668,1.940790217067952,0.9666666666666668,0.1715976331360946,0.4293783666079532,0.6666666666666667,-0.2999999999999999,0.6444444444444445,-0.2899999999999999,-0.1999999999999999,8,0.8,1.0,28.5,0.0,3,0.5,3,0.5,0.48015155243646424
22,9,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,28.5,10,5,143.5,28.7,1.0368220676663862,0.95,0.1986062717770035,-0.1928971288681641,0.6,-0.35,0.57,-0.3324999999999999,-0.21,9,0.9,-0.5,28.75,0.0,3,0.6,3,0.6,0.4555836944618206
22,10,Nyle DiMarco,Peta Murgatroyd,15,7.4,0.1333333333333333,Model,New York,United States,26,25-34,1st Place,1,28.9998,10,3,86.9996,28.999866666666662,0.6667000024998768,0.9775235449967302,0.3333325670462853,-9.999499987303416e-05,0.6666666666666667,-0.3108568783300635,0.6516823633311536,-0.3038699176918209,-0.207237918886709,10,1.0,0.4998000000000004,28.7499,0.0,2,0.6666666666666666,2,0.6666666666666666,0.5141432161923926
22,1,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,21.0,10,12,237.0,19.75,3.30633001707606,0.9130434782608696,0.0886075949367088,0.378062683865246,0.75,-0.1630434782608695,0.6847826086956521,-0.1488657844990547,-0.1222826086956521,1,0.1,0.0,21.0,0.0,4,0.3333333333333333,4,0.3333333333333333,0.43650256275354543
22,2,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,24.0,10,12,236.0,19.666666666666668,3.1430539096216403,1.0,0.1016949152542373,1.3787015615824982,1.0,0.0,1.0,0.0,0.0,2,0.2,3.0,22.5,0.0,1,0.0833333333333333,1,0.0833333333333333,0.5958992633108123
22,3,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,23.0,10,11,237.0,21.545454545454547,2.06705763652765,0.92,0.0970464135021097,0.7036791954136672,0.8181818181818181,-0.1018181818181819,0.7527272727272727,-0.0936727272727273,-0.083305785123967,3,0.3,-1.0,23.5,0.0,3,0.2727272727272727,3,0.2727272727272727,0.501811341684892
22,4,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,36.0,10,10,319.0,31.9,4.20185144377518,1.0,0.1128526645768025,0.9757603415689372,1.0,0.0,1.0,0.0,0.0,4,0.4,13.0,29.5,0.0,1,0.1,1,0.1,0.7318327949377097
22,5,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,31.0,10,9,276.0,30.666666666666668,3.5355339059327373,0.8378378378378378,0.1123188405797101,0.094280904158206,0.6666666666666667,-0.1711711711711711,0.5585585585585586,-0.1434136839542244,-0.114114114114114,5,0.5,-5.0,33.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.5678262557889622
22,6,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,28.0,10,9,227.0,25.22222222222222,2.438123139721299,0.9655172413793104,0.1233480176211453,1.139309878374439,0.8888888888888888,-0.0766283524904215,0.8582375478927203,-0.0739859955079932,-0.0681140911025969,6,0.6,-3.0,29.5,0.0,2,0.2222222222222222,2,0.2222222222222222,0.6203624121212687
22,7,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,27.5,10,8,214.0,26.75,0.9636241116594316,0.9821428571428572,0.1285046728971962,0.7783117824941561,0.875,-0.1071428571428571,0.859375,-0.1052295918367346,-0.0937499999999999,7,0.7,-0.5,27.75,0.0,2,0.25,2,0.25,0.5959166351983883
22,8,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,28.0,10,6,169.0,28.166666666666668,1.940790217067952,0.9333333333333332,0.165680473372781,-0.0858756733215913,0.5,-0.4333333333333333,0.4666666666666667,-0.4044444444444444,-0.2166666666666666,8,0.8,0.5,27.75,0.0,4,0.6666666666666666,4,0.6666666666666666,0.46826278012208744
22,9,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,29.5,10,5,143.5,28.7,1.0368220676663862,0.9833333333333332,0.205574912891986,0.7715885154726599,0.8,-0.1833333333333332,0.7866666666666666,-0.1802777777777776,-0.1466666666666665,9,0.9,1.5,28.75,0.0,2,0.4,2,0.4,0.6125533563726264
22,10,Paige VanZant,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Oregon,United States,22,<25,2nd Place,2,29.666600000000003,10,3,86.9996,28.999866666666662,0.6667000024998768,1.0,0.340996970101012,1.000049993750315,1.0,0.0,1.0,0.0,0.0,10,1.0,0.1666000000000025,29.5833,0.0,1,0.3333333333333333,1,0.3333333333333333,0.7516465713179018
22,1,Von Miller,Witney Carson,14,5.5,0.3571428571428571,Athlete,Texas,United States,27,25-34,Eliminated Week 7,7,21.0,10,12,237.0,19.75,3.30633001707606,0.9130434782608696,0.0886075949367088,0.378062683865246,0.75,-0.1630434782608695,0.6847826086956521,-0.1488657844990547,-0.1222826086956521,1,0.1,0.0,21.0,0.0,4,0.3333333333333333,4,0.3333333333333333,0.4321072174421081
22,2,Von Miller,Witney Carson,14,5.5,0.3571428571428571,Athlete,Texas,United States,27,25-34,Eliminated Week 7,7,20.0,10,12,236.0,19.666666666666668,3.1430539096216403,0.8333333333333334,0.0847457627118644,0.1060539662755764,0.6666666666666667,-0.1666666666666666,0.5555555555555557,-0.1388888888888888,-0.1111111111111111,2,0.2,-1.0,20.5,0.0,5,0.4166666666666667,5,0.4166666666666667,0.4057036028964036
22,3,Von Miller,Witney Carson,14,5.5,0.3571428571428571,Athlete,Texas,United States,27,25-34,Eliminated Week 7,7,20.0,10,11,237.0,21.545454545454547,2.06705763652765,0.8,0.0843881856540084,-0.7476591451270227,0.3636363636363636,-0.4363636363636364,0.2909090909090909,-0.3490909090909091,-0.1586776859504132,3,0.3,0.0,20.0,0.0,8,0.7272727272727273,8,0.7272727272727273,0.2780814835230575
22,4,Von Miller,Witney Carson,14,5.5,0.3571428571428571,Athlete,Texas,United States,27,25-34,Eliminated Week 7,7,32.0,10,10,319.0,31.9,4.20185144377518,0.8888888888888888,0.1003134796238244,0.0237990327211939,0.5,-0.3888888888888888,0.4444444444444444,-0.3456790123456789,-0.1944444444444444,4,0.4,12.0,26.0,0.0,6,0.6,6,0.6,0.45897965307838784
