season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct
19,9,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.47368421052631576,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,38.5,11,6,214.0,35.666666666666664,3.750555514409388,1.0,0.17990654205607476,0.7554436462672943,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,-4.5,40.75,0.0,1,0.16666666666666666,1,0.16666666666666666
19,10,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.47368421052631576,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,39.0,11,5,182.5,36.5,3.16227766016838,1.0,0.2136986301369863,0.7905694150420947,1.0,0.0,1.0,0.0,0.0,10,0.9090909090909091,0.5,38.75,0.0,1,0.2,1,0.2
19,11,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.47368421052631576,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,38.99980000000001,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,0.9749950000000002,0.24946620355267282,-0.10014080040858717,0.5,-0.47499500000000017,0.4874975000000001,-0.4631177500250002,-0.23749750000000008,11,1.0,-0.00019999999999242846,38.999900000000004,0.0,3,0.75,3,0.75
19,1,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,30.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8333333333333334,0.08064516129032258,0.29684896085695,0.6153846153846154,-0.21794871794871795,0.5128205128205129,-0.18162393162393164,-0.13412228796844183,1,0.09090909090909091,0.0,30.0,0.0,6,0.46153846153846156,6,0.46153846153846156
19,2,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,30.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8571428571428571,0.08287292817679558,-0.05327266931721811,0.5,-0.3571428571428571,0.42857142857142855,-0.3061224489795918,-0.17857142857142855,2,0.18181818181818182,0.0,30.0,0.0,7,0.5833333333333334,7,0.5833333333333334
19,3,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,32.0,11,11,353.0,32.09090909090909,4.50454316117729,0.8,0.0906515580736544,-0.02018164498735402,0.7272727272727273,-0.07272727272727275,0.5818181818181819,-0.0581818181818182,-0.052892561983471094,3,0.2727272727272727,2.0,31.0,0.0,4,0.36363636363636365,4,0.36363636363636365
19,4,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,24.0,11,10,320.0,32.0,5.79271573232759,0.6,0.075,-1.381044810356246,0.09999999999999998,-0.5,0.059999999999999984,-0.3,-0.04999999999999999,4,0.36363636363636365,-8.0,28.0,0.0,10,1.0,10,1.0
19,5,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,24.0,11,9,264.0,29.333333333333332,5.766281297335398,0.6666666666666666,0.09090909090909091,-0.9249173008257278,0.33333333333333337,-0.33333333333333326,0.22222222222222224,-0.22222222222222215,-0.1111111111111111,5,0.45454545454545453,0.0,24.0,0.0,7,0.7777777777777778,7,0.7777777777777778
19,6,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,32.0,11,9,293.0,32.55555555555556,3.678012748452318,0.8205128205128205,0.10921501706484642,-0.1510477514764817,0.5555555555555556,-0.2649572649572649,0.45584045584045585,-0.2174008327854481,-0.14719848053181384,6,0.5454545454545454,8.0,28.0,0.0,5,0.5555555555555556,5,0.5555555555555556
19,1,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,32.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8888888888888888,0.08602150537634409,0.7256307932058782,0.8461538461538461,-0.042735042735042694,0.7521367521367521,-0.037986704653371284,-0.036160420775805356,1,0.09090909090909091,0.0,32.0,0.0,3,0.23076923076923078,3,0.23076923076923078
19,2,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,12,362.0,30.166666666666668,3.1285585799020588,1.0,0.09668508287292818,1.5449074101993137,1.0,0.0,1.0,0.0,0.0,2,0.18181818181818182,3.0,33.5,0.0,1,0.08333333333333333,1,0.08333333333333333
19,3,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,31.0,11,11,353.0,32.09090909090909,4.50454316117729,0.775,0.08781869688385269,-0.24217973984824195,0.4545454545454546,-0.32045454545454544,0.3522727272727273,-0.24835227272727273,-0.1456611570247934,3,0.2727272727272727,-4.0,33.0,0.0,7,0.6363636363636364,7,0.6363636363636364
19,4,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,39.0,11,10,320.0,32.0,5.79271573232759,0.975,0.121875,1.2084142090617154,0.9,-0.07499999999999996,0.8775,-0.07312499999999995,-0.06749999999999996,4,0.36363636363636365,8.0,35.0,0.0,2,0.2,2,0.2
19,5,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,34.0,11,9,264.0,29.333333333333332,5.766281297335398,0.9444444444444444,0.12878787878787878,0.8093026382225121,0.8888888888888888,-0.05555555555555558,0.8395061728395061,-0.05246913580246916,-0.049382716049382734,5,0.45454545454545453,-5.0,36.5,0.0,2,0.2222222222222222,2,0.2222222222222222
19,6,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,32.0,11,9,293.0,32.55555555555556,3.678012748452318,0.8205128205128205,0.10921501706484642,-0.1510477514764817,0.5555555555555556,-0.2649572649572649,0.45584045584045585,-0.2174008327854481,-0.14719848053181384,6,0.5454545454545454,-2.0,33.0,0.0,5,0.5555555555555556,5,0.5555555555555556
19,7,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,8,258.5,32.3125,3.206438834595165,0.9333333333333333,0.13539651837524178,0.8381572637543593,0.875,-0.05833333333333335,0.8166666666666667,-0.05444444444444446,-0.05104166666666668,7,0.6363636363636364,3.0,33.5,0.0,2,0.25,2,0.25
19,8,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,32.0,11,7,248.0,35.42857142857143,6.80336051416609,0.7441860465116279,0.12903225806451613,-0.50395263067897,0.4285714285714286,-0.3156146179401993,0.318936877076412,-0.23487599474619483,-0.13526340768865686,8,0.7272727272727273,-3.0,33.5,0.0,5,0.7142857142857143,5,0.7142857142857143
19,9,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.08333333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,6,214.0,35.666666666666664,3.750555514409388,0.9090909090909091,0.16355140186915887,-0.17775144618053906,0.33333333333333337,-0.5757575757575757,0.30303030303030304,-0.5234159779614325,-0.1919191919191919,9,0.8181818181818182,3.0,33.5,0.0,5,0.8333333333333334,5,0.8333333333333334
19,1,Lolo Jones,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Athlete,Iowa,United States,32,25-34,Eliminated Week 1,13,22.0,11,13,372.0,28.615384615384617,4.664376727539303,0.6111111111111112,0.05913978494623656,-1.4182783685387628,0.15384615384615385,-0.4572649572649573,0.09401709401709403,-0.2794396961063628,-0.0703484549638396,1,0.09090909090909091,0.0,22.0,0.0,12,0.9230769230769231,12,0.9230769230769231
19,1,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,25.0,11,13,372.0,28.615384615384617,4.664376727539303,0.6944444444444444,0.06720430107526881,-0.7751056200153705,0.3076923076923077,-0.3867521367521367,0.2136752136752137,-0.26857787274453937,-0.11900065746219592,1,0.09090909090909091,0.0,25.0,0.0,10,0.7692307692307693,10,0.7692307692307693
19,2,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,24.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.6857142857142857,0.06629834254143646,-1.9710887647370563,0.08333333333333337,-0.6023809523809524,0.05714285714285717,-0.4130612244897959,-0.05019841269841272,2,0.18181818181818182,-1.0,24.5,0.0,12,1.0,12,1.0
19,3,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,28.0,11,11,353.0,32.09090909090909,4.50454316117729,0.7,0.07932011331444759,-0.9081740244309057,0.18181818181818177,-0.5181818181818182,0.12727272727272723,-0.36272727272727273,-0.09421487603305782,3,0.2727272727272727,4.0,26.0,0.0,10,0.9090909090909091,10,0.9090909090909091
19,4,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,25.0,11,10,320.0,32.0,5.79271573232759,0.625,0.078125,-1.2084142090617154,0.19999999999999996,-0.42500000000000004,0.12499999999999997,-0.265625,-0.08499999999999999,4,0.36363636363636365,-3.0,26.5,0.0,9,0.9,9,0.9
19,5,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,20.0,11,9,264.0,29.333333333333332,5.766281297335398,0.5555555555555556,0.07575757575757576,-1.6186052764450236,0.11111111111111116,-0.4444444444444444,0.061728395061728426,-0.24691358024691357,-0.049382716049382734,5,0.45454545454545453,-5.0,22.5,0.0,9,1.0,9,1.0
19,6,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,30.0,11,9,293.0,32.55555555555556,3.678012748452318,0.7692307692307693,0.10238907849829351,-0.6948196567918142,0.33333333333333337,-0.4358974358974359,0.25641025641025644,-0.3353057199211046,-0.1452991452991453,6,0.5454545454545454,10.0,25.0,0.0,7,0.7777777777777778,7,0.7777777777777778
19,7,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,28.0,11,8,258.5,32.3125,3.206438834595165,0.7466666666666667,0.10831721470019343,-1.344950027884902,0.125,-0.6216666666666667,0.09333333333333334,-0.4641777777777778,-0.07770833333333334,7,0.6363636363636364,-2.0,29.0,0.0,8,1.0,8,1.0
19,8,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,25.0,11,7,248.0,35.42857142857143,6.80336051416609,0.5813953488372093,0.10080645161290322,-1.5328559183151997,0.1428571428571429,-0.43853820598006643,0.08305647840531565,-0.2549640732442247,-0.06264831514000951,8,0.7272727272727273,-3.0,26.5,0.0,7,1.0,7,1.0
19,1,Randy Couture,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Washington,United States,51,45-54,Eliminated Week 3,11,31.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8611111111111112,0.08333333333333333,0.5112398770314142,0.6923076923076923,-0.16880341880341887,0.5961538461538461,-0.14535849952516625,-0.11686390532544383,1,0.09090909090909091,0.0,31.0,0.0,5,0.38461538461538464,5,0.38461538461538464
19,2,Randy Couture,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Washington,United States,51,45-54,Eliminated Week 3,11,28.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8,0.07734806629834254,-0.6925447011238308,0.41666666666666663,-0.3833333333333334,0.3333333333333333,-0.30666666666666675,-0.15972222222222224,2,0.18181818181818182,-3.0,29.5,0.0,8,0.6666666666666666,8,0.6666666666666666
19,3,Randy Couture,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Washington,United States,51,45-54,Eliminated Week 3,11,26.0,11,11,353.0,32.09090909090909,4.50454316117729,0.65,0.07365439093484419,-1.3521702141526815,0.09090909090909094,-0.5590909090909091,0.05909090909090911,-0.3634090909090909,-0.050826446280991755,3,0.2727272727272727,-2.0,27.0,0.0,11,1.0,11,1.0
19,1,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,34.0,11,13,372.0,28.615384615384617,4.664376727539303,0.9444444444444444,0.0913978494623656,1.1544126255548064,0.9230769230769231,-0.02136752136752129,0.8717948717948718,-0.020180436847103442,-0.019723865877711962,1,0.09090909090909091,0.0,34.0,0.0,2,0.15384615384615385,2,0.15384615384615385
19,2,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,31.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8857142857142857,0.0856353591160221,0.26636334658608823,0.6666666666666667,-0.21904761904761894,0.5904761904761905,-0.19401360544217677,-0.14603174603174598,2,0.18181818181818182,-3.0,32.5,0.0,5,0.4166666666666667,5,0.4166666666666667
19,3,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,32.0,11,11,353.0,32.09090909090909,4.50454316117729,0.8,0.0906515580736544,-0.02018164498735402,0.7272727272727273,-0.07272727272727275,0.5818181818181819,-0.0581818181818182,-0.052892561983471094,3,0.2727272727272727,1.0,31.5,0.0,4,0.36363636363636365,4,0.36363636363636365
19,4,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,37.0,11,10,320.0,32.0,5.79271573232759,0.925,0.115625,0.8631530064726538,0.8,-0.125,0.7400000000000001,-0.115625,-0.1,4,0.36363636363636365,5.0,34.5,0.0,3,0.3,3,0.3
19,5,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,36.0,11,9,264.0,29.333333333333332,5.766281297335398,1.0,0.13636363636363635,1.1561466260321602,1.0,0.0,1.0,0.0,0.0,5,0.45454545454545453,-1.0,36.5,0.0,1,0.1111111111111111,1,0.1111111111111111
19,6,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,35.0,11,9,293.0,32.55555555555556,3.678012748452318,0.8974358974358975,0.11945392491467577,0.6646101064965171,0.7777777777777778,-0.11965811965811968,0.698005698005698,-0.10738549200087663,-0.09306742640075975,6,0.5454545454545454,-1.0,35.5,0.0,3,0.3333333333333333,3,0.3333333333333333
19,7,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,31.0,11,8,258.5,32.3125,3.206438834595165,0.8266666666666667,0.11992263056092843,-0.4093326171823615,0.5,-0.32666666666666666,0.41333333333333333,-0.2700444444444444,-0.16333333333333333,7,0.6363636363636364,-4.0,33.0,0.0,5,0.625,5,0.625
19,8,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,38.0,11,7,248.0,35.42857142857143,6.80336051416609,0.8837209302325582,0.1532258064516129,0.3779644730092269,0.5714285714285714,-0.31229235880398676,0.5049833887043189,-0.275979293826779,-0.178452776459421,8,0.7272727272727273,7.0,34.5,0.0,4,0.5714285714285714,4,0.5714285714285714
19,9,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,36.5,11,6,214.0,35.666666666666664,3.750555514409388,0.948051948051948,0.1705607476635514,0.22218930772567524,0.5,-0.44805194805194803,0.474025974025974,-0.42477652217911954,-0.22402597402597402,9,0.8181818181818182,-1.5,37.25,0.0,4,0.6666666666666666,4,0.6666666666666666
19,10,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,37.0,11,5,182.5,36.5,3.16227766016838,0.9487179487179487,0.20273972602739726,0.15811388300841894,0.4,-0.5487179487179487,0.37948717948717947,-0.5205785667324128,-0.21948717948717947,10,0.9090909090909091,0.5,36.75,0.0,4,0.8,4,0.8
19,11,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.47619047619047616,TV Personality,Louisiana,United States,17,<25,2nd Place,2,39.333200000000005,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,0.9833300000000001,0.25159883070113154,0.2999423973891726,0.75,-0.23333000000000015,0.7374975000000001,-0.22944038890000018,-0.1749975000000001,11,1.0,2.333200000000005,38.1666,0.0,2,0.5,2,0.5
19,1,Tavis Smiley,Sharna Burgess,14,6.571428571428571,0.35714285714285715,Radio Personality,Mississippi,United States,50,45-54,Eliminated Week 2,12,29.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8055555555555556,0.07795698924731183,0.08245804468248591,0.5384615384615384,-0.26709401709401714,0.4337606837606838,-0.21515906932573603,-0.14381985535831693,1,0.09090909090909091,0.0,29.0,0.0,7,0.5384615384615384,7,0.5384615384615384
19,2,Tavis Smiley,Sharna Burgess,14,6.571428571428571,0.35714285714285715,Radio Personality,Mississippi,United States,50,45-54,Eliminated Week 2,12,28.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8,0.07734806629834254,-0.6925447011238308,0.41666666666666663,-0.3833333333333334,0.3333333333333333,-0.30666666666666675,-0.15972222222222224,2,0.18181818181818182,-1.0,28.5,0.0,8,0.6666666666666666,8,0.6666666666666666
19,1,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,27.0,11,13,372.0,28.615384615384617,4.664376727539303,0.75,0.07258064516129033,-0.34632378766644234,0.3846153846153846,-0.3653846153846154,0.28846153846153844,-0.27403846153846156,-0.14053254437869822,1,0.09090909090909091,0.0,27.0,0.0,9,0.6923076923076923,9,0.6923076923076923
19,2,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8,0.07734806629834254,-0.6925447011238308,0.41666666666666663,-0.3833333333333334,0.3333333333333333,-0.30666666666666675,-0.15972222222222224,2,0.18181818181818182,1.0,27.5,0.0,8,0.6666666666666666,8,0.6666666666666666
19,3,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,34.0,11,11,353.0,32.09090909090909,4.50454316117729,0.85,0.09631728045325778,0.4238145447344218,0.8181818181818181,-0.03181818181818186,0.6954545454545454,-0.027045454545454577,-0.0260330578512397,3,0.2727272727272727,6.0,31.0,0.0,3,0.2727272727272727,3,0.2727272727272727
19,4,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.0,11,10,320.0,32.0,5.79271573232759,0.7,0.0875,-0.690522405178123,0.30000000000000004,-0.3999999999999999,0.21000000000000002,-0.2799999999999999,-0.12,4,0.36363636363636365,-6.0,31.0,0.0,8,0.8,8,0.8
19,5,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,23.0,11,9,264.0,29.333333333333332,5.766281297335398,0.6388888888888888,0.08712121212121213,-1.0983392947305517,0.2222222222222222,-0.41666666666666663,0.1419753086419753,-0.26620370370370366,-0.09259259259259257,5,0.45454545454545453,-5.0,25.5,0.0,8,0.8888888888888888,8,0.8888888888888888
19,6,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.0,11,9,293.0,32.55555555555556,3.678012748452318,0.717948717948718,0.09556313993174062,-1.2385915621071468,0.2222222222222222,-0.49572649572649574,0.15954415954415954,-0.35590620206004825,-0.11016144349477683,6,0.5454545454545454,5.0,25.5,0.0,8,0.8888888888888888,8,0.8888888888888888
19,7,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,30.0,11,8,258.5,32.3125,3.206438834595165,0.8,0.11605415860735009,-0.7212050874165417,0.375,-0.42500000000000004,0.30000000000000004,-0.3400000000000001,-0.15937500000000002,7,0.6363636363636364,2.0,29.0,0.0,6,0.75,6,0.75
19,8,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,29.0,11,7,248.0,35.42857142857143,6.80336051416609,0.6744186046511628,0.11693548387096774,-0.9449111825230684,0.2857142857142857,-0.38870431893687707,0.1926910299003322,-0.2621494243992892,-0.11105837683910773,8,0.7272727272727273,-1.0,29.5,0.0,6,0.8571428571428571,6,0.8571428571428571
19,9,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.5,11,6,214.0,35.666666666666664,3.750555514409388,0.7402597402597403,0.13317757009345793,-1.9108280464408012,0.16666666666666663,-0.5735930735930737,0.12337662337662335,-0.4246078596727948,-0.09559884559884559,9,0.8181818181818182,-0.5,28.75,0.0,6,1.0,6,1.0
19,10,Tommy Chong,Peta Murgatroyd,15,7.4,0.13333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,31.0,11,5,182.5,36.5,3.16227766016838,0.7948717948717948,0.16986301369863013,-1.7392527130926083,0.19999999999999996,-0.5948717948717949,0.15897435897435894,-0.4728468113083497,-0.11897435897435894,10,0.9090909090909091,2.5,29.75,0.0,5,1.0,5,1.0
20,1,Charlotte McKinney,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Model,Florida,United States,21,<25,Eliminated Week 3,11,22.0,10,12,318.0,26.5,3.205109557055308,0.6875,0.06918238993710692,-1.4040081687985642,0.16666666666666663,-0.5208333333333334,0.11458333333333331,-0.3580729166666667,-0.08680555555555554,1,0.1,0.0,22.0,0.0,11,0.9166666666666666,11,0.9166666666666666
20,2,Charlotte McKinney,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Model,Florida,United States,21,<25,Eliminated Week 3,11,26.0,10,12,347.0,28.916666666666668,3.528026317499587,0.7647058823529411,0.07492795389048991,-0.8267134097610113,0.16666666666666663,-0.5980392156862745,0.12745098039215683,-0.4573241061130334,-0.09967320261437906,2,0.2,4.0,24.0,0.0,11,0.9166666666666666,11,0.9166666666666666
20,3,Charlotte McKinney,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Model,Florida,United States,21,<25,Eliminated Week 3,11,22.0,10,11,313.0,28.454545454545453,4.612236688714846,0.6470588235294118,0.07028753993610223,-1.3994393371741614,0.18181818181818177,-0.46524064171123003,0.11764705882352938,-0.3010380622837371,-0.08458920758385999,3,0.3,-4.0,24.0,0.0,10,0.9090909090909091,10,0.9090909090909091
20,1,Chris Soules,Witney Carson,14,5.5,0.35714285714285715,TV Personality,Iowa,United States,33,25-34,Eliminated Week 8,5,26.0,10,12,318.0,26.5,3.205109557055308,0.8125,0.08176100628930817,-0.1560009076442849,0.6666666666666667,-0.14583333333333326,0.5416666666666667,-0.11848958333333327,-0.09722222222222218,1,0.1,0.0,26.0,0.0,5,0.4166666666666667,5,0.4166666666666667
20,2,Chris Soules,Witney Carson,14,5.5,0.35714285714285715,TV Personality,Iowa,United States,33,25-34,Eliminated Week 8,5,21.0,10,12,347.0,28.916666666666668,3.528026317499587,0.6176470588235294,0.06051873198847262,-2.2439363979227442,0.08333333333333337,-0.5343137254901961,0.05147058823529414,-0.3300173010380623,-0.044526143790849695,2,0.2,-5.0,23.5,0.0,12,1.0,12,1.0
20,3,Chris Soules,Witney Carson,14,5.5,0.35714285714285715,TV Personality,Iowa,United States,33,25-34,Eliminated Week 8,5,28.0,10,11,313.0,28.454545454545453,4.612236688714846,0.8235294117647058,0.08945686900958466,-0.09855206599818012,0.4545454545454546,-0.36898395721925126,0.37433155080213903,-0.30386914123938336,-0.16771998055420514,3,0.3,7.0,24.5,0.0,7,0.6363636363636364,7,0.6363636363636364
20,4,Chris Soules,Witney Carson,14,5.5,0.35714285714285715,TV Personality,Iowa,United States,33,25-34,Eliminated Week 8,5,27.0,10,10,325.0,32.5,3.778594682918212,0.6923076923076923,0.08307692307692308,-1.4555676015910617,0.09999999999999998,-0.5923076923076923,0.0692307692307692,-0.4100591715976331,-0.05923076923076922,4,0.4,-1.0,27.5,0.0,10,1.0,10,1.0
20,5,Chris Soules,Witney Carson,14,5.5,0.35714285714285715,TV Personality,Iowa,United States,33,25-34,Eliminated Week 8,5,27.0,10,9,283.0,31.444444444444443,5.790317588680069,0.6923076923076923,0.09540636042402827,-0.7675648833378715,0.33333333333333337,-0.3589743589743589,0.23076923076923078,-0.24852071005917156,-0.11965811965811965,5,0.5,0.0,27.0,0.0,7,0.7777777777777778,7,0.7777777777777778
20,6,Chris Soules,Witney Carson,14,5.5,0.35714285714285715,TV Personality,Iowa,United States,33,25-34,Eliminated Week 8,5,35.0,10,8,283.0,35.375,1.5526475085202958,0.9210526315789473,0.12367491166077739,-0.24152294576982417,0.5,-0.42105263157894735,0.4605263157894737,-0.38781163434903043,-0.21052631578947367,6,0.6,8.0,31.0,0.0,5,0.625,5,0.625
20,7,Chris Soules,Witney Carson,14,5.5,0.35714285714285715,TV Personality,Iowa,United States,33,25-34,Eliminated Week 8,5,31.0,10,7,254.0,36.285714285714285,3.8606685826112948,0.7560975609756098,0.1220472440944882,-1.3691188903190212,0.2857142857142857,-0.47038327526132406,0.21602787456445993,-0.355655647148806,-0.13439522150323543,7,0.7,-4.0,33.0,0.0,6,0.8571428571428571,6,0.8571428571428571
20,8,Chris Soules,Witney Carson,14,5.5,0.35714285714285715,TV Personality,Iowa,United States,33,25-34,Eliminated Week 8,5,32.0,10,6,211.5,35.25,4.168333000133266,0.8,0.15130023640661938,-0.7796881870752873,0.5,-0.30000000000000004,0.4,-0.24000000000000005,-0.15000000000000002,8,0.8,1.0,31.5,0.0,4,0.6666666666666666,4,0.6666666666666666
20,1,Michael Sam,Peta Murgatroyd,15,7.4,0.13333333333333333,Athlete,Texas,United States,25,25-34,Eliminated Week 4,10,26.0,10,12,318.0,26.5,3.205109557055308,0.8125,0.08176100628930817,-0.1560009076442849,0.6666666666666667,-0.14583333333333326,0.5416666666666667,-0.11848958333333327,-0.09722222222222218,1,0.1,0.0,26.0,0.0,5,0.4166666666666667,5,0.4166666666666667
