season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness,elimination_week,is_eliminated_this_week,fan_votes_relative,fan_votes_rank,certainty
23,4,Marilu Henner,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,Illinois,United States,64,55-64,Eliminated Week 9,6,21.0,11,11,261.0,23.727272727272727,3.227720839568041,0.7,0.0804597701149425,-0.8449530993633614,0.1818181818181817,-0.5181818181818182,0.1272727272727272,-0.3627272727272727,-0.0942148760330578,4,0.3636363636363636,-7.0,24.5,0.0,10,0.9090909090909092,10,0.9090909090909092,0.4376271988686209,9.0,False,0.4098035837630888,9,0.3911949249524462
23,5,Marilu Henner,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,Illinois,United States,64,55-64,Eliminated Week 9,6,27.0,11,9,230.0,25.55555555555556,1.8104634152000352,0.9310344827586208,0.117391304347826,0.7978313355118797,0.8888888888888888,-0.0421455938697318,0.8275862068965516,-0.0392390011890606,-0.0374627501064282,5,0.4545454545454545,6.0,24.0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.9254910800527038,9.0,False,0.9812320133067207,2,0.3757221865220038
23,6,Marilu Henner,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,Illinois,United States,64,55-64,Eliminated Week 9,6,34.0,11,9,305.0,33.888888888888886,4.28498671072748,0.85,0.1114754098360655,0.0259303280528145,0.5555555555555556,-0.2944444444444444,0.4722222222222222,-0.2502777777777777,-0.1635802469135802,6,0.5454545454545454,7.0,30.5,0.0,5,0.5555555555555556,5,0.5555555555555556,0.8781702428443162,9.0,False,0.9399760696722582,5,0.3756998424657209
23,7,Marilu Henner,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,Illinois,United States,64,55-64,Eliminated Week 9,6,32.0,11,8,275.5,34.4375,1.82125349298616,0.8648648648648649,0.1161524500907441,-1.3383639396641216,0.125,-0.7398648648648649,0.1081081081081081,-0.639883126369613,-0.0924831081081081,7,0.6363636363636364,-2.0,33.0,0.0,8,1.0,8,1.0,0.1246115811409661,9.0,False,0.0360360955652842,7,0.4552092652828659
23,8,Marilu Henner,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,Illinois,United States,64,55-64,Eliminated Week 9,6,23.0,11,7,200.9998,28.714257142857143,4.535527480847604,0.6571466122663558,0.1144279745551985,-1.2598881093736107,0.1428571428571429,-0.5142894694092129,0.0938780874666223,-0.3379635825465259,-0.0734699242013161,8,0.7272727272727273,-9.0,27.5,0.0,7,1.0,7,1.0,0.0572710027312673,9.0,False,0.0,7,0.4730335712159553
23,9,Marilu Henner,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,Illinois,United States,64,55-64,Eliminated Week 9,6,36.0,11,6,227.0,37.833333333333336,1.8348478592697184,0.9,0.158590308370044,-0.9991745768300454,0.3333333333333333,-0.5666666666666667,0.3,-0.51,-0.1888888888888889,9,0.8181818181818182,13.0,29.5,0.0,5,0.8333333333333334,5,0.8333333333333334,0.7926133857703934,9.0,True,0.6847088092784605,5,0.2926199235401515
23,1,Maureen McCormick,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,California,United States,60,55-64,Eliminated Week 7,8,22.0,11,13,330.0,25.384615384615383,3.228479041758971,0.7096774193548387,0.0666666666666666,-1.0483621980619533,0.2307692307692307,-0.478908188585608,0.1637717121588089,-0.3398703273833347,-0.1105172742889864,1,0.0909090909090909,0.0,22.0,0.0,11,0.8461538461538461,11,0.8461538461538461,0.4198337626490616,7.0,False,0.32950833585624717,12,0.4320498614219646
23,2,Maureen McCormick,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,California,United States,60,55-64,Eliminated Week 7,8,26.0,11,13,352.0,27.07692307692308,3.067614123428241,0.8125,0.0738636363636363,-0.3510621067683543,0.4615384615384615,-0.3509615384615384,0.375,-0.28515625,-0.16198224852071,2,0.1818181818181818,4.0,24.0,0.0,8,0.6153846153846154,8,0.6153846153846154,0.7585001614767084,7.0,False,0.7919327829484727,11,0.2719518299022824
23,3,Maureen McCormick,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,California,United States,60,55-64,Eliminated Week 7,8,28.0,11,12,325.0,27.08333333333333,3.0289011909011534,0.875,0.0861538461538461,0.302640003384839,0.6666666666666667,-0.2083333333333332,0.5833333333333334,-0.1822916666666666,-0.1388888888888888,3,0.2727272727272727,2.0,27.0,0.0,5,0.4166666666666667,5,0.4166666666666667,0.7848699882490439,7.0,False,0.7894968532540476,8,0.30851175547109694
23,4,Maureen McCormick,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,California,United States,60,55-64,Eliminated Week 7,8,24.0,11,11,261.0,23.727272727272727,3.227720839568041,0.8,0.0919540229885057,0.0844953099363363,0.7272727272727273,-0.0727272727272727,0.5818181818181819,-0.0581818181818182,-0.052892561983471,4,0.3636363636363636,-4.0,26.0,0.0,4,0.3636363636363636,4,0.3636363636363636,0.8701706139478471,7.0,False,0.9350295318914362,5,0.3462002371256792
23,5,Maureen McCormick,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,California,United States,60,55-64,Eliminated Week 7,8,24.0,11,9,230.0,25.55555555555556,1.8104634152000352,0.8275862068965517,0.1043478260869565,-0.859202976705103,0.4444444444444444,-0.3831417624521073,0.367816091954023,-0.3170828378913991,-0.1702852277564921,5,0.4545454545454545,0.0,24.0,0.0,6,0.6666666666666666,6,0.6666666666666666,0.8229156518295662,7.0,False,0.7874252137093356,6,0.29697196070758086
23,6,Maureen McCormick,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,California,United States,60,55-64,Eliminated Week 7,8,31.0,11,9,305.0,33.888888888888886,4.28498671072748,0.775,0.101639344262295,-0.674188529373158,0.4444444444444444,-0.3305555555555556,0.3444444444444444,-0.2561805555555556,-0.1469135802469136,6,0.5454545454545454,7.0,27.5,0.0,6,0.6666666666666666,6,0.6666666666666666,0.2909691022273496,7.0,False,0.16066247617459314,8,0.4325051106158032
23,7,Maureen McCormick,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,California,United States,60,55-64,Eliminated Week 7,8,33.0,11,8,275.5,34.4375,1.82125349298616,0.8918918918918919,0.1197822141560798,-0.7892915541608923,0.375,-0.5168918918918919,0.3344594594594594,-0.4610116873630387,-0.1938344594594594,7,0.6363636363636364,2.0,32.0,0.0,6,0.75,6,0.75,0.0942097786244839,7.0,True,0.0,8,0.46490771706347206
23,1,Rick Perry,Emma Slater,16,7.9375,0.0625,Politician,Texas,United States,66,65+,Eliminated Week 3,12,20.0,11,13,330.0,25.384615384615383,3.228479041758971,0.6451612903225806,0.0606060606060606,-1.6678489514621986,0.0769230769230768,-0.5682382133995038,0.0496277915632754,-0.3666052989674218,-0.0437106317999618,1,0.0909090909090909,0.0,20.0,0.0,13,1.0,13,1.0,0.1675180033961614,3.0,False,0.0,13,0.48944020158576274
23,2,Rick Perry,Emma Slater,16,7.9375,0.0625,Politician,Texas,United States,66,65+,Eliminated Week 3,12,22.0,11,13,352.0,27.07692307692308,3.067614123428241,0.6875,0.0625,-1.6550070747650991,0.0769230769230768,-0.6105769230769231,0.0528846153846153,-0.4197716346153846,-0.0469674556213017,2,0.1818181818181818,2.0,21.0,0.0,13,1.0,13,1.0,0.0922849858456501,3.0,False,0.0,13,0.49754948042606945
23,3,Rick Perry,Emma Slater,16,7.9375,0.0625,Politician,Texas,United States,66,65+,Eliminated Week 3,12,23.0,11,12,325.0,27.08333333333333,3.0289011909011534,0.71875,0.0707692307692307,-1.348123651441553,0.1666666666666666,-0.5520833333333334,0.1197916666666666,-0.3968098958333333,-0.0920138888888888,3,0.2727272727272727,1.0,22.5,0.0,11,0.9166666666666666,11,0.9166666666666666,0.3203988427645982,3.0,True,0.20613875214803135,11,0.436917250494586
23,1,Ryan Lochte,Cheryl Burke,25,5.8,0.32,Athlete,New York,United States,32,25-34,Eliminated Week 8,7,24.0,11,13,330.0,25.384615384615383,3.228479041758971,0.7741935483870968,0.0727272727272727,-0.4288754446617078,0.3846153846153846,-0.3895781637717121,0.2977667493796526,-0.3016089009845513,-0.1498377552968123,1,0.0909090909090909,0.0,24.0,0.0,9,0.6923076923076923,9,0.6923076923076923,0.8148518980764099,8.0,False,0.8453769000042359,8,0.29131560604734985
23,2,Ryan Lochte,Cheryl Burke,25,5.8,0.32,Athlete,New York,United States,32,25-34,Eliminated Week 8,7,24.0,11,13,352.0,27.07692307692308,3.067614123428241,0.75,0.0681818181818181,-1.0030345907667266,0.3076923076923077,-0.4423076923076923,0.2307692307692307,-0.3317307692307692,-0.136094674556213,2,0.1818181818181818,0.0,24.0,0.0,10,0.7692307692307693,10,0.7692307692307693,0.7659997685541199,8.0,False,0.8008475974424667,10,0.2673700178265603
23,3,Ryan Lochte,Cheryl Burke,25,5.8,0.32,Athlete,New York,United States,32,25-34,Eliminated Week 8,7,25.0,11,12,325.0,27.08333333333333,3.0289011909011534,0.78125,0.0769230769230769,-0.6878181895109964,0.4166666666666666,-0.3645833333333333,0.3255208333333333,-0.2848307291666667,-0.1519097222222222,3,0.2727272727272727,1.0,24.5,0.0,8,0.6666666666666666,8,0.6666666666666666,0.804385274853015,8.0,False,0.8140073113234252,6,0.3185584765298725
23,4,Ryan Lochte,Cheryl Burke,25,5.8,0.32,Athlete,New York,United States,32,25-34,Eliminated Week 8,7,22.0,11,11,261.0,23.727272727272727,3.227720839568041,0.7333333333333333,0.0842911877394636,-0.5351369629301288,0.2727272727272727,-0.4606060606060606,0.1999999999999999,-0.3377777777777777,-0.1256198347107437,4,0.3636363636363636,-3.0,23.5,0.0,9,0.8181818181818182,9,0.8181818181818182,0.100138462327226,8.0,False,0.0,11,0.4830593674131639
23,5,Ryan Lochte,Cheryl Burke,25,5.8,0.32,Athlete,New York,United States,32,25-34,Eliminated Week 8,7,24.0,11,9,230.0,25.55555555555556,1.8104634152000352,0.8275862068965517,0.1043478260869565,-0.859202976705103,0.4444444444444444,-0.3831417624521073,0.367816091954023,-0.3170828378913991,-0.1702852277564921,5,0.4545454545454545,2.0,23.0,0.0,6,0.6666666666666666,6,0.6666666666666666,0.824758093326196,8.0,False,0.7909063367823046,5,0.2984862229488468
23,6,Ryan Lochte,Cheryl Burke,25,5.8,0.32,Athlete,New York,United States,32,25-34,Eliminated Week 8,7,30.0,11,9,305.0,33.888888888888886,4.28498671072748,0.75,0.0983606557377049,-0.9075614818484822,0.3333333333333333,-0.4166666666666666,0.25,-0.3125,-0.1388888888888889,6,0.5454545454545454,6.0,27.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.6270078456515003,8.0,False,0.6066417881649622,6,0.29541622689413854
23,7,Ryan Lochte,Cheryl Burke,25,5.8,0.32,Athlete,New York,United States,32,25-34,Eliminated Week 8,7,33.0,11,8,275.5,34.4375,1.82125349298616,0.8918918918918919,0.1197822141560798,-0.7892915541608923,0.375,-0.5168918918918919,0.3344594594594594,-0.4610116873630387,-0.1938344594594594,7,0.6363636363636364,3.0,31.5,0.0,6,0.75,6,0.75,0.7365378731549664,8.0,False,0.7613692177040601,4,0.4007368461503546
23,8,Ryan Lochte,Cheryl Burke,25,5.8,0.32,Athlete,New York,United States,32,25-34,Eliminated Week 8,7,26.0,11,7,200.9998,28.714257142857143,4.535527480847604,0.7428613877793587,0.1293533625406592,-0.5984435447296419,0.4285714285714286,-0.3142899592079301,0.3183691661911537,-0.233473875262321,-0.1346956968033986,8,0.7272727272727273,-7.0,29.5,0.0,5,0.7142857142857143,5,0.7142857142857143,0.2445119149671087,8.0,True,0.2164780190400795,5,0.41705851143462963
23,1,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,25.0,11,13,330.0,25.384615384615383,3.228479041758971,0.8064516129032258,0.0757575757575757,-0.1191320679615852,0.5384615384615384,-0.2679900744416873,0.43424317617866,-0.2161210277755542,-0.1443023477762931,1,0.0909090909090909,0.0,25.0,0.0,7,0.5384615384615384,7,0.5384615384615384,0.7935475331263862,10.0,False,0.8175547542058823,9,0.27865568415002573
23,2,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,31.0,11,13,352.0,27.07692307692308,3.067614123428241,0.96875,0.0880681818181818,1.2788691032275767,0.9230769230769232,-0.0456730769230768,0.8942307692307693,-0.0442457932692307,-0.0421597633136094,2,0.1818181818181818,6.0,28.0,0.0,2,0.1538461538461538,2,0.1538461538461538,0.9335371602418776,10.0,False,1.0,1,0.3478838661213237
23,3,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,30.0,11,12,325.0,27.08333333333333,3.0289011909011534,0.9375,0.0923076923076923,0.9629454653153958,0.8333333333333334,-0.1041666666666666,0.78125,-0.0976562499999999,-0.0868055555555555,3,0.2727272727272727,-1.0,30.5,0.0,3,0.25,3,0.25,0.8776147226039595,10.0,False,0.9059807137626168,4,0.35466394288706865
23,4,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,25.0,11,11,261.0,23.727272727272727,3.227720839568041,0.8333333333333334,0.0957854406130268,0.3943114463695689,0.8181818181818181,-0.0151515151515152,0.6818181818181818,-0.0126262626262627,-0.0123966942148761,4,0.3636363636363636,-5.0,27.5,0.0,3,0.2727272727272727,3,0.2727272727272727,0.9006289671291926,10.0,False,0.9720142989007088,3,0.3601310666138875
23,5,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,27.0,11,9,230.0,25.55555555555556,1.8104634152000352,0.9310344827586208,0.117391304347826,0.7978313355118797,0.8888888888888888,-0.0421455938697318,0.8275862068965516,-0.0392390011890606,-0.0374627501064282,5,0.4545454545454545,2.0,26.0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.9143349302419044,10.0,False,0.9601534984214931,3,0.3678869182215008
23,6,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,30.0,11,9,305.0,33.888888888888886,4.28498671072748,0.75,0.0983606557377049,-0.9075614818484822,0.3333333333333333,-0.4166666666666666,0.25,-0.3125,-0.1388888888888889,6,0.5454545454545454,3.0,28.5,0.0,7,0.7777777777777778,7,0.7777777777777778,0.1699123286111584,10.0,False,0.0,9,0.46747307777776337
23,7,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,34.5,11,8,275.5,34.4375,1.82125349298616,0.9324324324324323,0.1252268602540834,0.0343170240939518,0.75,-0.1824324324324324,0.6993243243243243,-0.1701059167275384,-0.1368243243243243,7,0.6363636363636364,4.5,32.25,0.0,3,0.375,3,0.375,0.8190960983715686,10.0,False,0.8592277605319996,3,0.43146971114146165
23,8,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,24.0,11,7,200.9998,28.714257142857143,4.535527480847604,0.6857182041040234,0.1194031038836854,-1.0394065878256211,0.2857142857142857,-0.4000039183897377,0.1959194868868638,-0.2742899685527832,-0.1142868338256393,8,0.7272727272727273,-10.5,29.25,0.0,6,0.8571428571428571,6,0.8571428571428571,0.1141464135451965,10.0,False,0.06575633561100175,6,0.45753973806095577
23,9,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,38.0,11,6,227.0,37.833333333333336,1.8348478592697184,0.95,0.1674008810572687,0.0908340524390936,0.6666666666666667,-0.2833333333333332,0.6333333333333334,-0.2691666666666665,-0.1888888888888888,9,0.8181818181818182,14.0,31.0,0.0,3,0.5,3,0.5,0.8660564939165036,10.0,False,0.9922114834684991,2,0.3802996484550429
23,10,Terra Jole,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Texas,United States,36,35-44,Eliminated Week 10,5,30.0,11,5,146.5,29.3,0.8366600265340753,1.0,0.204778156996587,0.8366600265340749,1.0,0.0,1.0,0.0,0.0,10,0.9090909090909092,-8.0,34.0,0.0,1,0.2,1,0.2,0.8922076974849026,10.0,True,1.0,1,0.40249142369245844
23,1,Vanilla Ice,Witney Carson,14,5.5,0.3571428571428571,Singer/Rapper,Texas,United States,48,45-54,Eliminated Week 4,10,25.0,11,13,330.0,25.384615384615383,3.228479041758971,0.8064516129032258,0.0757575757575757,-0.1191320679615852,0.5384615384615384,-0.2679900744416873,0.43424317617866,-0.2161210277755542,-0.1443023477762931,1,0.0909090909090909,0.0,25.0,0.0,7,0.5384615384615384,7,0.5384615384615384,0.8372250117732889,4.0,False,0.8745947637001457,7,0.3044523704303781
23,2,Vanilla Ice,Witney Carson,14,5.5,0.3571428571428571,Singer/Rapper,Texas,United States,48,45-54,Eliminated Week 4,10,26.0,11,13,352.0,27.07692307692308,3.067614123428241,0.8125,0.0738636363636363,-0.3510621067683543,0.4615384615384615,-0.3509615384615384,0.375,-0.28515625,-0.16198224852071,2,0.1818181818181818,1.0,25.5,0.0,8,0.6153846153846154,8,0.6153846153846154,0.8522332540964734,4.0,False,0.9033537046085419,7,0.3015794245088019
23,3,Vanilla Ice,Witney Carson,14,5.5,0.3571428571428571,Singer/Rapper,Texas,United States,48,45-54,Eliminated Week 4,10,23.0,11,12,325.0,27.08333333333333,3.0289011909011534,0.71875,0.0707692307692307,-1.348123651441553,0.1666666666666666,-0.5520833333333334,0.1197916666666666,-0.3968098958333333,-0.0920138888888888,3,0.2727272727272727,-3.0,24.5,0.0,11,0.9166666666666666,11,0.9166666666666666,0.1562706646225583,4.0,False,0.0,12,0.4777310285174805
23,4,Vanilla Ice,Witney Carson,14,5.5,0.3571428571428571,Singer/Rapper,Texas,United States,48,45-54,Eliminated Week 4,10,23.0,11,11,261.0,23.727272727272727,3.227720839568041,0.7666666666666667,0.0881226053639846,-0.2253208264968962,0.5454545454545454,-0.2212121212121213,0.4181818181818181,-0.1695959595959597,-0.1206611570247934,4,0.3636363636363636,0.0,23.0,0.0,6,0.5454545454545454,6,0.5454545454545454,0.7252172845304561,4.0,True,0.7590165648146746,8,0.2741836263036839
24,1,Bonner Bolton,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Texas,United States,29,25-34,Eliminated Week 8,5,22.0,10,12,302.0,25.166666666666668,4.58918359412718,0.6875,0.0728476821192053,-0.6900283245845906,0.3333333333333333,-0.3541666666666666,0.2291666666666666,-0.2434895833333333,-0.1180555555555555,1,0.1,0.0,22.0,0.0,9,0.75,9,0.75,0.5288806693329003,8.0,False,0.5413556323724245,8,0.30680245649853805
24,2,Bonner Bolton,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Texas,United States,29,25-34,Eliminated Week 8,5,28.0,10,12,328.0,27.33333333333333,3.339388439746887,0.875,0.0853658536585365,0.199637352376173,0.6666666666666667,-0.2083333333333332,0.5833333333333334,-0.1822916666666666,-0.1388888888888888,2,0.2,6.0,25.0,0.0,5,0.4166666666666667,5,0.4166666666666667,0.8827902953416122,8.0,False,0.9284458654876472,5,0.348361416930246
24,3,Bonner Bolton,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Texas,United States,29,25-34,Eliminated Week 8,5,24.0,10,11,315.0,28.63636363636364,4.031692628976749,0.7058823529411765,0.0761904761904762,-1.1499794411510864,0.2727272727272727,-0.4331550802139038,0.1925133689839572,-0.3057565272098145,-0.118133203694701,3,0.3,-4.0,26.0,0.0,9,0.8181818181818182,9,0.8181818181818182,0.3244921334341134,8.0,False,0.29881673997702346,8,0.3874708145935674
24,4,Bonner Bolton,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Texas,United States,29,25-34,Eliminated Week 8,5,32.0,10,10,326.0,32.6,3.272783388968953,0.8205128205128205,0.0981595092024539,-0.1833301898385103,0.6,-0.2205128205128205,0.4923076923076923,-0.1809335963182116,-0.1323076923076923,4,0.4,8.0,28.0,0.0,5,0.5,5,0.5,0.8768100035151074,8.0,False,0.9265963610292958,4,0.34757748305472697
24,5,Bonner Bolton,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Texas,United States,29,25-34,Eliminated Week 8,5,30.0,10,9,304.0,33.77777777777778,3.419714088113865,0.7692307692307693,0.0986842105263157,-1.1047057386781136,0.2222222222222222,-0.5470085470085471,0.1709401709401709,-0.4207758053911901,-0.1215574548907882,5,0.5,-2.0,31.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.0803165159838636,8.0,False,0.0,9,0.4740737994858154
24,6,Bonner Bolton,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Texas,United States,29,25-34,Eliminated Week 8,5,31.5,10,8,269.0,33.625,2.416461403433896,0.8513513513513513,0.1171003717472119,-0.8793850367236502,0.375,-0.4763513513513513,0.3192567567567567,-0.4055423666910153,-0.1786317567567567,6,0.6,1.5,30.75,0.0,6,0.75,6,0.75,0.7676284543683252,8.0,False,0.8437428788251321,4,0.3325986133425252
24,7,Bonner Bolton,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Texas,United States,29,25-34,Eliminated Week 8,5,31.0,10,7,253.0,36.142857142857146,4.059087394500207,0.7380952380952381,0.1225296442687747,-1.2669983774740536,0.1428571428571429,-0.5952380952380952,0.1054421768707483,-0.4393424036281179,-0.0850340136054422,7,0.7,-0.5,31.25,0.0,7,1.0,7,1.0,0.1856580456591093,8.0,False,0.0,7,0.485185902026852
24,8,Bonner Bolton,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Athlete,Texas,United States,29,25-34,Eliminated Week 8,5,29.0,10,5,174.5,34.9,4.17432629294836,0.7341772151898734,0.166189111747851,-1.41340172903273,0.1999999999999999,-0.5341772151898735,0.1468354430379746,-0.3921807402659831,-0.1068354430379746,8,0.8,-2.0,30.0,0.0,5,1.0,5,1.0,0.1166094743910068,8.0,True,0.0,5,0.49796430965209915
24,1,Charo,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,Unknown,Spain,66,65+,Eliminated Week 3,11,21.0,10,12,302.0,25.166666666666668,4.58918359412718,0.65625,0.0695364238410596,-0.907932006032356,0.25,-0.40625,0.1640625,-0.2666015625,-0.1015625,1,0.1,0.0,21.0,0.0,10,0.8333333333333334,10,0.8333333333333334,0.0931763735146521,3.0,False,0.04602798250217719,10,0.4527974892386003
24,2,Charo,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,Unknown,Spain,66,65+,Eliminated Week 3,11,25.0,10,12,328.0,27.33333333333333,3.339388439746887,0.78125,0.0762195121951219,-0.698730733316604,0.3333333333333333,-0.4479166666666666,0.2604166666666667,-0.3499348958333333,-0.1493055555555555,2,0.2,4.0,23.0,0.0,9,0.75,9,0.75,0.1904758377113412,3.0,False,0.1213823886338046,11,0.45155184143647337
24,3,Charo,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Actor/Actress,Unknown,Spain,66,65+,Eliminated Week 3,11,24.0,10,11,315.0,28.63636363636364,4.031692628976749,0.7058823529411765,0.0761904761904762,-1.1499794411510864,0.2727272727272727,-0.4331550802139038,0.1925133689839572,-0.3057565272098145,-0.118133203694701,3,0.3,-1.0,24.5,0.0,9,0.8181818181818182,9,0.8181818181818182,0.1196123535228849,3.0,True,0.0641384286925024,10,0.4491785438159499
24,1,Chris Kattan,Witney Carson,14,5.5,0.3571428571428571,Comedian,California,United States,46,45-54,Eliminated Week 2,12,17.0,10,12,302.0,25.166666666666668,4.58918359412718,0.53125,0.0562913907284768,-1.7795467318234175,0.0833333333333333,-0.4479166666666666,0.0442708333333333,-0.2379557291666666,-0.0373263888888889,1,0.1,0.0,17.0,0.0,12,1.0,12,1.0,0.0526888503382271,2.0,False,0.0,12,0.46258798558211
24,2,Chris Kattan,Witney Carson,14,5.5,0.3571428571428571,Comedian,California,United States,46,45-54,Eliminated Week 2,12,22.0,10,12,328.0,27.33333333333333,3.339388439746887,0.6875,0.0670731707317073,-1.5970988190093809,0.1666666666666666,-0.5208333333333334,0.1145833333333333,-0.3580729166666667,-0.0868055555555555,2,0.2,5.0,19.5,0.0,11,0.9166666666666666,11,0.9166666666666666,0.2425291004698337,2.0,True,0.182063321641116,10,0.4384887071743987
24,1,David Ross,Lindsay Arnold,10,5.4,0.4,Athlete,Georgia,United States,40,35-44,2nd Place,2,28.0,10,12,302.0,25.166666666666668,4.58918359412718,0.875,0.0927152317880794,0.6173937641020016,0.8333333333333334,-0.0416666666666666,0.7291666666666667,-0.0364583333333333,-0.0347222222222221,1,0.1,0.0,28.0,0.0,3,0.25,3,0.25,0.913551217873092,11.0,False,0.9786658921321628,2,0.40100300615710743
24,2,David Ross,Lindsay Arnold,10,5.4,0.4,Athlete,Georgia,United States,40,35-44,2nd Place,2,27.0,10,12,328.0,27.33333333333333,3.339388439746887,0.84375,0.0823170731707317,-0.0998186761880859,0.4166666666666666,-0.4270833333333333,0.3515624999999999,-0.3603515625,-0.1779513888888889,2,0.2,-1.0,27.5,0.0,8,0.6666666666666666,8,0.6666666666666666,0.8470105878935767,11.0,False,0.8867357801708297,7,0.3337923264653554
24,3,David Ross,Lindsay Arnold,10,5.4,0.4,Athlete,Georgia,United States,40,35-44,2nd Place,2,31.0,10,11,315.0,28.63636363636364,4.031692628976749,0.9117647058823528,0.0984126984126984,0.5862640288221224,0.6363636363636364,-0.2754010695187165,0.5802139037433155,-0.251100975149418,-0.1752552260573651,3,0.3,4.0,29.0,0.0,5,0.4545454545454545,5,0.4545454545454545,0.8890382075523303,11.0,False,0.9454726441066248,5,0.38732995965324735
24,4,David Ross,Lindsay Arnold,10,5.4,0.4,Athlete,Georgia,United States,40,35-44,2nd Place,2,31.0,10,10,326.0,32.6,3.272783388968953,0.7948717948717948,0.0950920245398773,-0.4888805062360268,0.4,-0.3948717948717948,0.3179487179487179,-0.3138724523339907,-0.1579487179487179,4,0.4,0.0,31.0,0.0,7,0.7,7,0.7,0.7773268415838627,11.0,False,0.7630995799016612,6,0.2805921243456853
24,5,David Ross,Lindsay Arnold,10,5.4,0.4,Athlete,Georgia,United States,40,35-44,2nd Place,2,29.0,10,9,304.0,33.77777777777778,3.419714088113865,0.7435897435897436,0.0953947368421052,-1.3971278459752614,0.1111111111111111,-0.6324786324786325,0.0826210826210826,-0.470304624150778,-0.0702754036087369,5,0.5,-2.0,30.0,0.0,9,1.0,9,1.0,0.4228827923111841,11.0,False,0.39859750612298994,7,0.3657470171168587
24,6,David Ross,Lindsay Arnold,10,5.4,0.4,Athlete,Georgia,United States,40,35-44,2nd Place,2,31.0,10,8,269.0,33.625,2.416461403433896,0.8378378378378378,0.1152416356877323,-1.086299163011568,0.25,-0.5878378378378378,0.2094594594594594,-0.4925127830533236,-0.1469594594594594,6,0.6,2.0,30.0,0.0,7,0.875,7,0.875,0.5618177030003355,11.0,False,0.6075097396877259,6,0.3079539457176278
