season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
19,7,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,37.5,11,8,258.5,32.3125,3.206438834595165,1.0,0.1450676982591876,1.6178384393398098,1.0,0.0,7,0.6363636363636364,1.5,36.75,0.0,1,0.125,1,0.125,0.9355746732726216
19,8,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,40.0,11,7,248.0,35.42857142857143,6.80336051416609,0.9302325581395348,0.1612903225806451,0.6719368409052926,0.7142857142857143,-0.2159468438538205,8,0.7272727272727273,2.5,38.75,0.0,3,0.4285714285714285,3,0.4285714285714285,0.8899609153240583
19,9,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,37.0,11,6,214.0,35.666666666666664,3.750555514409388,0.961038961038961,0.1728971962616822,0.35550289236108,0.6666666666666667,-0.2943722943722943,9,0.8181818181818182,-3.0,38.5,0.0,3,0.5,3,0.5,0.8693313662224549
19,10,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,38.0,11,5,182.5,36.5,3.16227766016838,0.9743589743589745,0.2082191780821917,0.4743416490252568,0.8,-0.1743589743589743,10,0.9090909090909092,1.0,37.5,0.0,2,0.4,2,0.4,0.903163613535545
19,11,Bethany Mota,Derek Hough,17,2.9411764705882355,0.5294117647058824,Social Media Personality,California,United States,18,<25,Eliminated Week 11,4,38.0,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,0.95,0.2430708807481465,-1.2999103899652946,0.25,-0.7,11,1.0,0.0,38.0,0.0,4,1.0,4,1.0,0.7071466875837505
19,1,Betsey Johnson,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Fashion Designer,Connecticut,United States,72,65+,Eliminated Week 4,10,20.0,11,13,372.0,28.615384615384617,4.664376727539303,0.5555555555555556,0.053763440860215,-1.847060200887691,0.0769230769230768,-0.4786324786324787,1,0.0909090909090909,0.0,20.0,0.0,13,1.0,13,1.0,0.11847748751118732
19,2,Betsey Johnson,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Fashion Designer,Connecticut,United States,72,65+,Eliminated Week 4,10,28.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8,0.0773480662983425,-0.6925447011238308,0.4166666666666666,-0.3833333333333334,2,0.1818181818181818,8.0,24.0,0.0,8,0.6666666666666666,8,0.6666666666666666,0.41020209520893175
19,3,Betsey Johnson,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Fashion Designer,Connecticut,United States,72,65+,Eliminated Week 4,10,29.0,11,11,353.0,32.09090909090909,4.50454316117729,0.725,0.0821529745042493,-0.6861759295700178,0.3636363636363636,-0.3613636363636363,3,0.2727272727272727,1.0,28.5,0.0,8,0.7272727272727273,8,0.7272727272727273,0.4211265091770761
19,4,Betsey Johnson,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Fashion Designer,Connecticut,United States,72,65+,Eliminated Week 4,10,29.0,11,10,320.0,32.0,5.79271573232759,0.725,0.090625,-0.5178918038835923,0.5,-0.2249999999999999,4,0.3636363636363636,0.0,29.0,0.0,6,0.6,6,0.6,0.474040345047179
19,1,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,29.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8055555555555556,0.0779569892473118,0.0824580446824859,0.5384615384615384,-0.2670940170940171,1,0.0909090909090909,0.0,29.0,0.0,7,0.5384615384615384,7,0.5384615384615384,0.5535719285377106
19,2,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,34.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.9714285714285714,0.0939226519337016,1.2252713942960074,0.9166666666666666,-0.0547619047619047,2,0.1818181818181818,5.0,31.5,0.0,2,0.1666666666666666,2,0.1666666666666666,0.8041974636804254
19,3,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,40.0,11,11,353.0,32.09090909090909,4.50454316117729,1.0,0.1133144475920679,1.7558031138997494,1.0,0.0,3,0.2727272727272727,6.0,37.0,0.0,1,0.0909090909090909,1,0.0909090909090909,0.8942541325673455
19,4,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,36.0,11,10,320.0,32.0,5.79271573232759,0.9,0.1125,0.690522405178123,0.7,-0.2,4,0.3636363636363636,-4.0,38.0,0.0,4,0.4,4,0.4,0.7399774255883083
19,5,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,33.0,11,9,264.0,29.33333333333333,5.766281297335398,0.9166666666666666,0.125,0.6358806443176882,0.6666666666666667,-0.2499999999999999,5,0.4545454545454545,-3.0,34.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.7265200820890915
19,6,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,33.0,11,9,293.0,32.55555555555556,3.678012748452318,0.8461538461538461,0.1126279863481228,0.1208382011811845,0.6666666666666667,-0.1794871794871794,6,0.5454545454545454,0.0,33.0,0.0,4,0.4444444444444444,4,0.4444444444444444,0.7229395463333235
19,7,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,33.5,11,8,258.5,32.3125,3.206438834595165,0.8933333333333333,0.1295938104448742,0.370348558403089,0.625,-0.2683333333333333,7,0.6363636363636364,0.5,33.25,0.0,4,0.5,4,0.5,0.7299436288008375
19,8,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,43.0,11,7,248.0,35.42857142857143,6.80336051416609,1.0,0.1733870967741935,1.112895392749391,1.0,0.0,8,0.7272727272727273,9.5,38.25,0.0,1,0.1428571428571428,1,0.1428571428571428,0.9469633727043618
19,9,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,38.5,11,6,214.0,35.666666666666664,3.750555514409388,1.0,0.1799065420560747,0.7554436462672943,1.0,0.0,9,0.8181818181818182,-4.5,40.75,0.0,1,0.1666666666666666,1,0.1666666666666666,0.9207305512287466
19,10,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,39.0,11,5,182.5,36.5,3.16227766016838,1.0,0.2136986301369863,0.7905694150420947,1.0,0.0,10,0.9090909090909092,0.5,38.75,0.0,1,0.2,1,0.2,0.92767429328305
19,11,Janel Parrish,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Actor/Actress,Hawaii,United States,25,25-34,3rd Place,3,38.99980000000001,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,0.9749950000000002,0.2494662035526728,-0.1001408004085871,0.5,-0.4749950000000001,11,1.0,-0.0001999999999924,38.9999,0.0,3,0.75,3,0.75,0.8000077673725006
19,1,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,30.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8333333333333334,0.0806451612903225,0.29684896085695,0.6153846153846154,-0.2179487179487179,1,0.0909090909090909,0.0,30.0,0.0,6,0.4615384615384615,6,0.4615384615384615,0.5577767551856877
19,2,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,30.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8571428571428571,0.0828729281767955,-0.0532726693172181,0.5,-0.3571428571428571,2,0.1818181818181818,0.0,30.0,0.0,7,0.5833333333333334,7,0.5833333333333334,0.5218291150452711
19,3,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,32.0,11,11,353.0,32.09090909090909,4.50454316117729,0.8,0.0906515580736544,-0.020181644987354,0.7272727272727273,-0.0727272727272727,3,0.2727272727272727,2.0,31.0,0.0,4,0.3636363636363636,4,0.3636363636363636,0.6633107276699186
19,4,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,24.0,11,10,320.0,32.0,5.79271573232759,0.6,0.075,-1.381044810356246,0.0999999999999999,-0.5,4,0.3636363636363636,-8.0,28.0,0.0,10,1.0,10,1.0,0.3365756607042492
19,5,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,24.0,11,9,264.0,29.33333333333333,5.766281297335398,0.6666666666666666,0.0909090909090909,-0.9249173008257278,0.3333333333333333,-0.3333333333333332,5,0.4545454545454545,0.0,24.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.460107523442548
19,6,Jonathan Bennett,Allison Holker,4,7.25,0.25,Actor/Actress,Ohio,United States,33,25-34,Eliminated Week 6,9,32.0,11,9,293.0,32.55555555555556,3.678012748452318,0.8205128205128205,0.1092150170648464,-0.1510477514764817,0.5555555555555556,-0.2649572649572649,6,0.5454545454545454,8.0,28.0,0.0,5,0.5555555555555556,5,0.5555555555555556,0.6237764723055688
19,1,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,32.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8888888888888888,0.086021505376344,0.7256307932058782,0.8461538461538461,-0.0427350427350426,1,0.0909090909090909,0.0,32.0,0.0,3,0.2307692307692307,3,0.2307692307692307,0.6423017788483066
19,2,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,12,362.0,30.166666666666668,3.1285585799020588,1.0,0.0966850828729281,1.5449074101993137,1.0,0.0,2,0.1818181818181818,3.0,33.5,0.0,1,0.0833333333333333,1,0.0833333333333333,0.7736419694301326
19,3,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,31.0,11,11,353.0,32.09090909090909,4.50454316117729,0.775,0.0878186968838526,-0.2421797398482419,0.4545454545454546,-0.3204545454545454,3,0.2727272727272727,-4.0,33.0,0.0,7,0.6363636363636364,7,0.6363636363636364,0.4836354459488898
19,4,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,39.0,11,10,320.0,32.0,5.79271573232759,0.975,0.121875,1.2084142090617154,0.9,-0.0749999999999999,4,0.3636363636363636,8.0,35.0,0.0,2,0.2,2,0.2,0.7922539076514896
19,5,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,34.0,11,9,264.0,29.33333333333333,5.766281297335398,0.9444444444444444,0.1287878787878787,0.8093026382225121,0.8888888888888888,-0.0555555555555555,5,0.4545454545454545,-5.0,36.5,0.0,2,0.2222222222222222,2,0.2222222222222222,0.7393547803320354
19,6,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,32.0,11,9,293.0,32.55555555555556,3.678012748452318,0.8205128205128205,0.1092150170648464,-0.1510477514764817,0.5555555555555556,-0.2649572649572649,6,0.5454545454545454,-2.0,33.0,0.0,5,0.5555555555555556,5,0.5555555555555556,0.5738879481040338
19,7,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,8,258.5,32.3125,3.206438834595165,0.9333333333333332,0.1353965183752417,0.8381572637543593,0.875,-0.0583333333333333,7,0.6363636363636364,3.0,33.5,0.0,2,0.25,2,0.25,0.7620764417988051
19,8,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,32.0,11,7,248.0,35.42857142857143,6.80336051416609,0.7441860465116279,0.1290322580645161,-0.50395263067897,0.4285714285714286,-0.3156146179401993,8,0.7272727272727273,-3.0,33.5,0.0,5,0.7142857142857143,5,0.7142857142857143,0.5682986168140045
19,9,Lea Thompson,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Minnesota,United States,53,45-54,Eliminated Week 9,6,35.0,11,6,214.0,35.666666666666664,3.750555514409388,0.9090909090909092,0.1635514018691588,-0.177751446180539,0.3333333333333333,-0.5757575757575757,9,0.8181818181818182,3.0,33.5,0.0,5,0.8333333333333334,5,0.8333333333333334,0.5801301770090409
19,1,Lolo Jones,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Athlete,Iowa,United States,32,25-34,Eliminated Week 1,13,22.0,11,13,372.0,28.615384615384617,4.664376727539303,0.6111111111111112,0.0591397849462365,-1.4182783685387628,0.1538461538461538,-0.4572649572649573,1,0.0909090909090909,0.0,22.0,0.0,12,0.9230769230769232,12,0.9230769230769232,0.23740955656430027
19,1,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,25.0,11,13,372.0,28.615384615384617,4.664376727539303,0.6944444444444444,0.0672043010752688,-0.7751056200153705,0.3076923076923077,-0.3867521367521367,1,0.0909090909090909,0.0,25.0,0.0,10,0.7692307692307693,10,0.7692307692307693,0.32766502554584753
19,2,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,24.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.6857142857142857,0.0662983425414364,-1.9710887647370563,0.0833333333333333,-0.6023809523809524,2,0.1818181818181818,-1.0,24.5,0.0,12,1.0,12,1.0,0.2376367450787741
19,3,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,28.0,11,11,353.0,32.09090909090909,4.50454316117729,0.7,0.0793201133144475,-0.9081740244309056,0.1818181818181817,-0.5181818181818182,3,0.2727272727272727,4.0,26.0,0.0,10,0.9090909090909092,10,0.9090909090909092,0.3322461801070922
19,4,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,25.0,11,10,320.0,32.0,5.79271573232759,0.625,0.078125,-1.2084142090617154,0.1999999999999999,-0.425,4,0.3636363636363636,-3.0,26.5,0.0,9,0.9,9,0.9,0.3379106222211692
19,5,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,20.0,11,9,264.0,29.33333333333333,5.766281297335398,0.5555555555555556,0.0757575757575757,-1.6186052764450236,0.1111111111111111,-0.4444444444444444,5,0.4545454545454545,-5.0,22.5,0.0,9,1.0,9,1.0,0.2689468038759978
19,6,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,30.0,11,9,293.0,32.55555555555556,3.678012748452318,0.7692307692307693,0.1023890784982935,-0.6948196567918142,0.3333333333333333,-0.4358974358974359,6,0.5454545454545454,10.0,25.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.4711322640299251
19,7,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,28.0,11,8,258.5,32.3125,3.206438834595165,0.7466666666666667,0.1083172147001934,-1.344950027884902,0.125,-0.6216666666666667,7,0.6363636363636364,-2.0,29.0,0.0,8,1.0,8,1.0,0.4024063988066415
19,8,Michael Waltrip,Emma Slater,16,7.9375,0.0625,Racing Driver,Kentucky,United States,51,45-54,Eliminated Week 8,7,25.0,11,7,248.0,35.42857142857143,6.80336051416609,0.5813953488372093,0.1008064516129032,-1.5328559183151995,0.1428571428571429,-0.4385382059800664,8,0.7272727272727273,-3.0,26.5,0.0,7,1.0,7,1.0,0.40707731272136655
19,1,Randy Couture,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Washington,United States,51,45-54,Eliminated Week 3,11,31.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8611111111111112,0.0833333333333333,0.5112398770314142,0.6923076923076923,-0.1688034188034188,1,0.0909090909090909,0.0,31.0,0.0,5,0.3846153846153846,5,0.3846153846153846,0.5790830737079146
19,2,Randy Couture,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Washington,United States,51,45-54,Eliminated Week 3,11,28.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8,0.0773480662983425,-0.6925447011238308,0.4166666666666666,-0.3833333333333334,2,0.1818181818181818,-3.0,29.5,0.0,8,0.6666666666666666,8,0.6666666666666666,0.435968527341744
19,3,Randy Couture,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Athlete,Washington,United States,51,45-54,Eliminated Week 3,11,26.0,11,11,353.0,32.09090909090909,4.50454316117729,0.65,0.0736543909348441,-1.3521702141526817,0.0909090909090909,-0.5590909090909091,3,0.2727272727272727,-2.0,27.0,0.0,11,1.0,11,1.0,0.2937437481036209
19,1,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,34.0,11,13,372.0,28.615384615384617,4.664376727539303,0.9444444444444444,0.0913978494623656,1.1544126255548064,0.9230769230769232,-0.0213675213675212,1,0.0909090909090909,0.0,34.0,0.0,2,0.1538461538461538,2,0.1538461538461538,0.7926464136049717
19,2,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,31.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8857142857142857,0.0856353591160221,0.2663633465860882,0.6666666666666667,-0.2190476190476189,2,0.1818181818181818,-3.0,32.5,0.0,5,0.4166666666666667,5,0.4166666666666667,0.6618949980447962
19,3,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,32.0,11,11,353.0,32.09090909090909,4.50454316117729,0.8,0.0906515580736544,-0.020181644987354,0.7272727272727273,-0.0727272727272727,3,0.2727272727272727,1.0,31.5,0.0,4,0.3636363636363636,4,0.3636363636363636,0.7155127481310947
19,4,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,37.0,11,10,320.0,32.0,5.79271573232759,0.925,0.115625,0.8631530064726538,0.8,-0.125,4,0.3636363636363636,5.0,34.5,0.0,3,0.3,3,0.3,0.8085509527695826
19,5,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,36.0,11,9,264.0,29.33333333333333,5.766281297335398,1.0,0.1363636363636363,1.1561466260321602,1.0,0.0,5,0.4545454545454545,-1.0,36.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.9016600989668695
19,6,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,35.0,11,9,293.0,32.55555555555556,3.678012748452318,0.8974358974358975,0.1194539249146757,0.6646101064965171,0.7777777777777778,-0.1196581196581196,6,0.5454545454545454,-1.0,35.5,0.0,3,0.3333333333333333,3,0.3333333333333333,0.7838074881583093
19,7,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,31.0,11,8,258.5,32.3125,3.206438834595165,0.8266666666666667,0.1199226305609284,-0.4093326171823615,0.5,-0.3266666666666666,7,0.6363636363636364,-4.0,33.0,0.0,5,0.625,5,0.625,0.6572550698818466
19,8,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,38.0,11,7,248.0,35.42857142857143,6.80336051416609,0.8837209302325582,0.1532258064516129,0.3779644730092269,0.5714285714285714,-0.3122923588039867,8,0.7272727272727273,7.0,34.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.7661814735074914
19,9,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,36.5,11,6,214.0,35.666666666666664,3.750555514409388,0.948051948051948,0.1705607476635514,0.2221893077256752,0.5,-0.448051948051948,9,0.8181818181818182,-1.5,37.25,0.0,4,0.6666666666666666,4,0.6666666666666666,0.753772622677874
19,10,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,37.0,11,5,182.5,36.5,3.16227766016838,0.9487179487179488,0.2027397260273972,0.1581138830084189,0.4,-0.5487179487179487,10,0.9090909090909092,0.5,36.75,0.0,4,0.8,4,0.8,0.7406191322825593
19,11,Sadie Robertson,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Louisiana,United States,17,<25,2nd Place,2,39.333200000000005,11,4,156.33300000000003,39.08325000000001,0.8333266726400483,0.98333,0.2515988307011315,0.2999423973891726,0.75,-0.2333300000000001,11,1.0,2.333200000000005,38.1666,0.0,2,0.5,2,0.5,0.8905540492292087
19,1,Tavis Smiley,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Radio Personality,Mississippi,United States,50,45-54,Eliminated Week 2,12,29.0,11,13,372.0,28.615384615384617,4.664376727539303,0.8055555555555556,0.0779569892473118,0.0824580446824859,0.5384615384615384,-0.2670940170940171,1,0.0909090909090909,0.0,29.0,0.0,7,0.5384615384615384,7,0.5384615384615384,0.4916650788226448
19,2,Tavis Smiley,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Radio Personality,Mississippi,United States,50,45-54,Eliminated Week 2,12,28.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8,0.0773480662983425,-0.6925447011238308,0.4166666666666666,-0.3833333333333334,2,0.1818181818181818,-1.0,28.5,0.0,8,0.6666666666666666,8,0.6666666666666666,0.4427777430294898
19,1,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,27.0,11,13,372.0,28.615384615384617,4.664376727539303,0.75,0.0725806451612903,-0.3463237876664423,0.3846153846153846,-0.3653846153846154,1,0.0909090909090909,0.0,27.0,0.0,9,0.6923076923076923,9,0.6923076923076923,0.37865769320510895
19,2,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.0,11,12,362.0,30.166666666666668,3.1285585799020588,0.8,0.0773480662983425,-0.6925447011238308,0.4166666666666666,-0.3833333333333334,2,0.1818181818181818,1.0,27.5,0.0,8,0.6666666666666666,8,0.6666666666666666,0.4060320132139467
19,3,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,34.0,11,11,353.0,32.09090909090909,4.50454316117729,0.85,0.0963172804532577,0.4238145447344218,0.8181818181818181,-0.0318181818181818,3,0.2727272727272727,6.0,31.0,0.0,3,0.2727272727272727,3,0.2727272727272727,0.6258151308500848
19,4,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.0,11,10,320.0,32.0,5.79271573232759,0.7,0.0875,-0.690522405178123,0.3,-0.3999999999999999,4,0.3636363636363636,-6.0,31.0,0.0,8,0.8,8,0.8,0.40885795546532705
19,5,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,23.0,11,9,264.0,29.33333333333333,5.766281297335398,0.6388888888888888,0.0871212121212121,-1.0983392947305517,0.2222222222222222,-0.4166666666666666,5,0.4545454545454545,-5.0,25.5,0.0,8,0.8888888888888888,8,0.8888888888888888,0.3276636813036068
19,6,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.0,11,9,293.0,32.55555555555556,3.678012748452318,0.717948717948718,0.0955631399317406,-1.2385915621071468,0.2222222222222222,-0.4957264957264957,6,0.5454545454545454,5.0,25.5,0.0,8,0.8888888888888888,8,0.8888888888888888,0.393797223426943
19,7,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,30.0,11,8,258.5,32.3125,3.206438834595165,0.8,0.11605415860735,-0.7212050874165417,0.375,-0.425,7,0.6363636363636364,2.0,29.0,0.0,6,0.75,6,0.75,0.4769920612505617
19,8,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,29.0,11,7,248.0,35.42857142857143,6.80336051416609,0.6744186046511628,0.1169354838709677,-0.9449111825230684,0.2857142857142857,-0.388704318936877,8,0.7272727272727273,-1.0,29.5,0.0,6,0.8571428571428571,6,0.8571428571428571,0.4524106802038815
19,9,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,28.5,11,6,214.0,35.666666666666664,3.750555514409388,0.7402597402597403,0.1331775700934579,-1.9108280464408007,0.1666666666666666,-0.5735930735930737,9,0.8181818181818182,-0.5,28.75,0.0,6,1.0,6,1.0,0.42078491072957425
19,10,Tommy Chong,Peta Murgatroyd,15,7.4,0.1333333333333333,Comedian,Unknown,Canada,76,65+,Eliminated Week 10,5,31.0,11,5,182.5,36.5,3.16227766016838,0.7948717948717948,0.1698630136986301,-1.7392527130926083,0.1999999999999999,-0.5948717948717949,10,0.9090909090909092,2.5,29.75,0.0,5,1.0,5,1.0,0.46831865625430974
20,1,Charlotte McKinney,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Model,Florida,United States,21,<25,Eliminated Week 3,11,22.0,10,12,318.0,26.5,3.205109557055308,0.6875,0.0691823899371069,-1.4040081687985642,0.1666666666666666,-0.5208333333333334,1,0.1,0.0,22.0,0.0,11,0.9166666666666666,11,0.9166666666666666,0.28213565231202714
20,2,Charlotte McKinney,Keo Motsepe,9,9.88888888888889,0.1111111111111111,Model,Florida,United States,21,<25,Eliminated Week 3,11,26.0,10,12,347.0,28.916666666666668,3.528026317499587,0.7647058823529411,0.0749279538904899,-0.8267134097610113,0.1666666666666666,-0.5980392156862745,2,0.2,4.0,24.0,0.0,11,0.9166666666666666,11,0.9166666666666666,0.33066573381479925
