season,week,celebrity_name,ballroom_partner,categorical__celebrity_industry_Fitness Instructor,categorical__celebrity_industry_Model,categorical__celebrity_homestate_Arkansas,categorical__celebrity_homestate_California,categorical__celebrity_homestate_Indiana,categorical__celebrity_homestate_New Mexico,categorical__celebrity_homestate_Ohio,categorical__celebrity_homecountry/region_Canada,categorical__celebrity_homecountry/region_Italy,categorical__celebrity_homecountry/region_Taiwan China,categorical__age_group_45-54,numeric__partner_avg_placement,numeric__partner_final_rate,numeric__celebrity_age_during_season,numeric__weekly_contestant_count,numeric__judge_pct,numeric__judge_share,numeric__week_total_judge_change,numeric__week_total_judge_trend,numeric__weekly_judge_rank
21,3,Tamar Braxton,Valentin Chmerkovskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,0.13380795770776283,0.16341336734261466,0.47673434057608705,-0.21659100147022445,1.8163185436479952,0.531960206065336,-0.5915108774479575
21,4,Tamar Braxton,Valentin Chmerkovskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,0.13380795770776283,0.16341336734261466,0.8651960514206122,-0.10768275579602667,-1.610082090292159,0.7402576922583,-0.9050353345198388
21,5,Tamar Braxton,Valentin Chmerkovskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,0.13380795770776283,-0.17025727765747814,-1.0868240455731213,-0.42443028755815354,0.2803458456748227,0.4069817143495576,0.6625869508395678
21,6,Tamar Braxton,Valentin Chmerkovskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,0.13380795770776283,-0.17025727765747814,1.156542334554004,0.12712099634922044,2.407077273637677,1.49012864255297,-1.2185597915917201
21,7,Tamar Braxton,Valentin Chmerkovskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,0.13380795770776283,-0.503927922657571,0.5939426153998668,0.02849802757532144,-3.264206534263268,1.3234906535985989,0.3490624937676864
21,8,Tamar Braxton,Valentin Chmerkovskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,0.13380795770776283,-0.8375985676576638,-0.07947219995129884,0.41709859659868376,0.04404235367894996,0.32366271987237205,-0.5915108774479575
21,9,Tamar Braxton,Valentin Chmerkovskiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,0.13380795770776283,-1.1712692126577566,-0.3390352521974128,0.49787280222346486,-1.0193233603024774,0.11536523367940808,0.3490624937676864
21,1,Victor Espinoza,Karina Smirnoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16542456017042953,-0.2621432954610242,0.5224495907239337,1.1644253023428932,-1.902593638346621,-1.0618359363537355,-0.19226113831692276,-1.7593121420572673,1.2896358649833304
21,2,Victor Espinoza,Karina Smirnoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16542456017042953,-0.2621432954610242,0.5224495907239337,1.1644253023428932,-0.8412607497892617,-0.9146644522875452,0.6348010836686317,-1.467695661387118,1.2896358649833304
22,1,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,0.8307546573428003,0.44717747127270013,-0.5601332465963919,-0.19226113831692276,-0.7594842083310405,-0.2779864203760762
22,2,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,0.8307546573428003,-0.5429776503907879,-0.7021707187603324,-0.6648681223086682,-0.9261221972854116,1.2896358649833304
22,3,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,0.4970840123427075,-0.47499685099299566,-0.6341306934632567,0.04404235367894996,-1.0094411917625972,0.976111407911449
22,4,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,0.16341336734261466,0.9299396698946983,-0.18991404534398793,3.352291241621168,0.32366271987237205,-0.5915108774479575
22,5,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,-0.17025727765747814,-1.2687186169347795,-0.46200619749033145,-2.318992566279777,0.8235766867354855,1.2896358649833304
22,6,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,-0.17025727765747814,0.5939426153998668,-0.028133981016111004,0.04404235367894996,0.15702473091800087,-0.5915108774479575
22,7,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,-0.503927922657571,0.5738497682872186,0.016631900010761667,-0.42856463031279546,0.15702473091800087,0.03553803669580512
22,8,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,-1.1712692126577566,0.3407727417805042,0.6877526916909765,0.04404235367894996,0.15702473091800087,0.03553803669580512
22,9,Antonio Brown,Sharna Burgess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765173665408801,0.4607713689483641,-0.7212036349278131,-1.5049398576578494,0.47673434057608705,1.2467451772467795,-0.0741093923189864,0.28200322263377925,0.03553803669580512
22,1,Doug Flutie,Karina Smirnoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16542456017042953,-0.2621432954610242,1.2997328567562754,0.8307546573428003,-1.6809171185712133,-1.0041179277975811,-0.19226113831692276,-1.7593121420572673,1.916684779127093
22,2,Doug Flutie,Karina Smirnoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16542456017042953,-0.2621432954610242,1.2997328567562754,0.8307546573428003,-0.20307365340182904,-0.6278597233897928,0.9892563216624407,-1.3427171696713396,0.03553803669580512
22,3,Doug Flutie,Karina Smirnoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16542456017042953,-0.2621432954610242,1.2997328567562754,0.4970840123427075,-0.47499685099299566,-0.6341306934632567,-0.19226113831692276,-0.9261221972854116,0.976111407911449
22,4,Doug Flutie,Karina Smirnoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16542456017042953,-0.2621432954610242,1.2997328567562754,0.16341336734261466,-1.562689641357663,-0.7946518007731956,0.7529528296665682,-0.5928462193766693,1.6031603220552115
22,5,Doug Flutie,Karina Smirnoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16542456017042953,-0.2621432954610242,1.2997328567562754,-0.17025727765747814,-0.8277620803004552,-0.33492362569723716,0.7529528296665682,0.0737057364408153,0.6625869508395678
22,6,Doug Flutie,Karina Smirnoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16542456017042953,-0.2621432954610242,1.2997328567562754,-0.17025727765747814,-1.0938565420625477,-0.49167745874598767,-1.846385582288032,-0.17625124699074143,1.2896358649833304
22,1,Geraldo Rivera,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507982823298348,-0.4786311094018037,2.776571062217725,0.8307546573428003,-2.3902819818525183,-1.1521128215313123,-0.19226113831692276,-2.0925881199660097,2.230209236198974
22,2,Geraldo Rivera,Edyta Sliwinska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507982823298348,-0.4786311094018037,2.776571062217725,0.8307546573428003,-2.582401632324538,-1.1480366909835609,-0.19226113831692276,-2.0925881199660097,2.230209236198974
22,1,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,0.8307546573428003,1.156542334554004,-0.412138352862661,-0.19226113831692276,-0.42620823042229816,-1.2185597915917201
22,2,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,0.8307546573428003,0.136830343587129,-0.553548728019255,-0.6648681223086682,-0.5928462193766693,-0.5915108774479575
22,3,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,0.4970840123427075,-0.14868901388359626,-0.5601332465963919,-0.19226113831692276,-0.7594842083310405,0.3490624937676864
22,4,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,0.16341336734261466,1.156542334554004,-0.13493788575951476,3.352291241621168,0.4903007088267432,-1.2185597915917201
22,5,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,-0.17025727765747814,0.054150992968193576,-0.08075848211104882,-1.1374751063004138,1.4068096480757846,-0.5915108774479575
22,6,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,-0.17025727765747814,-0.24995696333134093,-0.25990571988104944,-2.082689074283904,0.4069817143495576,0.3490624937676864
22,7,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,-0.503927922657571,1.0108691929873082,0.1395575652498757,0.6348010836686317,0.032046239202222514,-0.9050353345198388
22,8,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,-1.1712692126577566,1.156542334554004,0.9990673941900349,0.39849759167275906,0.531960206065336,-1.2185597915917201
22,9,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,-1.5049398576578494,0.6126959393716699,1.30785108284764,-0.6648681223086682,0.5736197033039288,-0.2779864203760762
22,10,Ginger Zee,Valentin Chmerkovskiy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948325792977572,1.0852084939335633,-0.09937702210193972,-2.172281147658035,0.7898851594802883,3.5973318859383405,-0.11352481478389848,0.4347436033093557,-0.5915108774479575
22,1,Jodie Sweetin,Keo Motsepe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324756263909634,-0.8574847837981677,-0.1771053487051739,0.8307546573428003,0.09249503963204728,-0.6341306934632567,-0.19226113831692276,-0.9261221972854116,0.976111407911449
22,2,Jodie Sweetin,Keo Motsepe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324756263909634,-0.8574847837981677,-0.1771053487051739,0.8307546573428003,0.136830343587129,-0.553548728019255,0.04404235367894996,-0.8428032028082261,-0.5915108774479575
22,3,Jodie Sweetin,Keo Motsepe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324756263909634,-0.8574847837981677,-0.1771053487051739,0.4970840123427075,0.5039266603352043,-0.412138352862661,0.2803458456748227,-0.5928462193766693,-0.5915108774479575
22,4,Jodie Sweetin,Keo Motsepe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324756263909634,-0.8574847837981677,-0.1771053487051739,0.16341336734261466,-0.8828816473797461,-0.6297233220197763,0.7529528296665682,-0.09293225251355586,1.2896358649833304
22,5,Jodie Sweetin,Keo Motsepe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324756263909634,-0.8574847837981677,-0.1771053487051739,-0.17025727765747814,0.7155857979196806,0.10986537557859237,1.698166797650059,0.9068956812126711,-0.9050353345198388
22,6,Jodie Sweetin,Keo Motsepe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324756263909634,-0.8574847837981677,-0.1771053487051739,-0.17025727765747814,0.0313428962457277,-0.18264847359273728,-2.55529605827565,0.7402576922583,-0.2779864203760762
22,7,Jodie Sweetin,Keo Motsepe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324756263909634,-0.8574847837981677,-0.1771053487051739,-0.503927922657571,0.4281766267205208,-0.024343321735609106,-0.0741093923189864,-0.05127275527496306,0.976111407911449
22,8,Jodie Sweetin,Keo Motsepe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324756263909634,-0.8574847837981677,-0.1771053487051739,-1.1712692126577566,1.156542334554004,0.9990673941900349,0.8711045756645045,0.3653222171109648,-1.2185597915917201
22,1,Kim Fields,Sasha Farber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21126118126002927,-0.5598140396295962,0.7556345705336363,0.8307546573428003,0.09249503963204728,-0.6341306934632567,-0.19226113831692276,-0.9261221972854116,0.976111407911449
22,2,Kim Fields,Sasha Farber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21126118126002927,-0.5598140396295962,0.7556345705336363,0.8307546573428003,-0.5429776503907879,-0.7021707187603324,-0.42856463031279546,-1.0094411917625972,1.2896358649833304
22,3,Kim Fields,Sasha Farber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21126118126002927,-0.5598140396295962,0.7556345705336363,0.4970840123427075,0.17761882322580402,-0.48613579972952725,0.5166493376706954,-0.8428032028082261,0.03553803669580512
22,4,Kim Fields,Sasha Farber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21126118126002927,-0.5598140396295962,0.7556345705336363,0.16341336734261466,0.25013167591678137,-0.35484252409740885,2.1707737816418047,0.24034372539518645,0.3490624937676864
22,5,Kim Fields,Sasha Farber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21126118126002927,-0.5598140396295962,0.7556345705336363,-0.17025727765747814,-0.8277620803004552,-0.33492362569723716,-1.1374751063004138,0.7402576922583,0.6625869508395678
22,6,Kim Fields,Sasha Farber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21126118126002927,-0.5598140396295962,0.7556345705336363,-0.17025727765747814,-0.24995696333134093,-0.25990571988104944,-1.1374751063004138,0.0737057364408153,0.3490624937676864
22,7,Kim Fields,Sasha Farber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21126118126002927,-0.5598140396295962,0.7556345705336363,-0.503927922657571,0.5738497682872186,0.016631900010761667,0.2803458456748227,-0.09293225251355586,0.03553803669580512
22,1,Marla Maples,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.722264351850238,-0.6873872157018412,1.2220045301530413,0.8307546573428003,0.44717747127270013,-0.5601332465963919,-0.19226113831692276,-0.7594842083310405,-0.2779864203760762
22,2,Marla Maples,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.722264351850238,-0.6873872157018412,1.2220045301530413,0.8307546573428003,-0.20307365340182904,-0.6278597233897928,-0.42856463031279546,-0.8428032028082261,0.03553803669580512
22,3,Marla Maples,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.722264351850238,-0.6873872157018412,1.2220045301530413,0.4970840123427075,-0.14868901388359626,-0.5601332465963919,0.04404235367894996,-0.8428032028082261,0.3490624937676864
22,4,Marla Maples,Tony Dovolani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.722264351850238,-0.6873872157018412,1.2220045301530413,0.16341336734261466,-0.6562789827204404,-0.5747471624353014,1.461863305654186,-0.17625124699074143,0.976111407911449
22,1,Mischa Barton,Artem Chigvintsev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748655834644064,-1.0063201558824537,-0.4880186551181106,0.8307546573428003,-1.3262346869305615,-0.9301204809307166,-0.19226113831692276,-1.5926741531028963,1.6031603220552115
22,2,Mischa Barton,Artem Chigvintsev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748655834644064,-1.0063201558824537,-0.4880186551181106,0.8307546573428003,-1.902593638346621,-0.9994147002424835,-0.42856463031279546,-1.6759931475800818,1.916684779127093
22,3,Mischa Barton,Artem Chigvintsev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748655834644064,-1.0063201558824537,-0.4880186551181106,0.4970840123427075,-1.1276125252117963,-0.7821255871969858,0.5166493376706954,-1.5093551586257106,1.916684779127093
22,1,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,0.8307546573428003,1.156542334554004,-0.412138352862661,-0.19226113831692276,-0.42620823042229816,-1.2185597915917201
22,2,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,0.8307546573428003,-0.20307365340182904,-0.6278597233897928,-0.9011716143045408,-0.6761652138538549,0.03553803669580512
22,3,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,0.4970840123427075,1.156542334554004,-0.26414345912893183,0.9892563216624407,-0.5095272248994838,-1.2185597915917201
22,4,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,0.16341336734261466,0.7033370052353927,-0.24489020492846278,1.9344702896459318,0.6569386977811144,0.03553803669580512
22,5,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,-0.17025727765747814,1.156542334554004,0.23694794737168667,0.5166493376706954,1.6567666315073413,-1.2185597915917201
22,6,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,-0.17025727765747814,0.0313428962457277,-0.18264847359273728,-3.027903042267395,0.9068956812126711,-0.2779864203760762
22,7,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,-0.503927922657571,1.156542334554004,0.18053278699624817,0.5166493376706954,0.15702473091800087,-1.2185597915917201
22,8,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,-1.1712692126577566,0.8846191369628383,0.8952958266903489,0.04404235367894996,0.4903007088267432,-0.5915108774479575
22,9,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,-1.5049398576578494,0.7486575381672537,1.3689569884485007,-0.3104128843148591,0.531960206065336,-0.5915108774479575
22,10,Nyle DiMarco,Peta Murgatroyd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650389989053509,-0.7384164861307391,-0.7989319615310473,-2.172281147658035,0.9731862491039112,3.7317052330032046,-0.07415665301738548,0.5319435422664406,-0.9050353345198388
22,1,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,0.8307546573428003,0.44717747127270013,-0.5601332465963919,-0.19226113831692276,-0.7594842083310405,-0.2779864203760762
22,2,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,0.8307546573428003,1.156542334554004,-0.33061574190764004,0.5166493376706954,-0.5095272248994838,-1.2185597915917201
22,3,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,0.4970840123427075,0.5039266603352043,-0.412138352862661,-0.42856463031279546,-0.34288923594511256,-0.5915108774479575
22,4,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,0.16341336734261466,1.156542334554004,-0.13493788575951476,2.879684257629423,0.6569386977811144,-1.2185597915917201
22,5,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,-0.17025727765747814,-0.16632727534896904,-0.14429976800759597,-1.3737785982962865,1.3234906535985989,-0.2779864203760762
22,6,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,-0.17025727765747814,0.8752424749769354,0.049123265272201164,-0.9011716143045408,0.6569386977811144,-0.9050353345198388
22,7,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,-0.503927922657571,1.0108691929873082,0.1395575652498757,-0.3104128843148591,0.3653222171109648,-0.9050353345198388
22,8,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,-1.1712692126577566,0.6126959393716699,0.7915242591906625,-0.0741093923189864,0.3653222171109648,-0.2779864203760762
22,9,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,-1.5049398576578494,1.0205807357584193,1.491168799650221,0.1621940996768863,0.531960206065336,-0.9050353345198388
22,10,Paige VanZant,Mark Ballas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376853540665704,1.098637249309589,-1.109845267943984,-2.172281147658035,1.156542334554004,3.86611889610379,-0.15289297655040976,0.6708196422610136,-1.2185597915917201
22,1,Von Miller,Witney Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5551916408269696,0.4607713689483641,-0.7212036349278131,0.8307546573428003,0.44717747127270013,-0.5601332465963919,-0.19226113831692276,-0.7594842083310405,-0.2779864203760762
22,2,Von Miller,Witney Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5551916408269696,0.4607713689483641,-0.7212036349278131,0.8307546573428003,-0.20307365340182904,-0.6278597233897928,-0.42856463031279546,-0.8428032028082261,0.03553803669580512
22,3,Von Miller,Witney Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5551916408269696,0.4607713689483641,-0.7212036349278131,0.4970840123427075,-0.47499685099299566,-0.6341306934632567,-0.19226113831692276,-0.9261221972854116,0.976111407911449
22,4,Von Miller,Witney Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5551916408269696,0.4607713689483641,-0.7212036349278131,0.16341336734261466,0.25013167591678137,-0.35484252409740885,2.64338076563355,0.0737057364408153,0.3490624937676864
22,5,Von Miller,Witney Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5551916408269696,0.4607713689483641,-0.7212036349278131,-0.17025727765747814,-0.6072838119832934,-0.27138233980069026,-0.9011716143045408,0.8235766867354855,0.3490624937676864
22,6,Von Miller,Witney Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5551916408269696,0.4607713689483641,-0.7212036349278131,-0.17025727765747814,-0.24995696333134093,-0.25990571988104944,-1.3737785982962865,0.15702473091800087,0.3490624937676864
22,7,Von Miller,Witney Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5551916408269696,0.4607713689483641,-0.7212036349278131,-0.503927922657571,0.5738497682872186,0.016631900010761667,0.2803458456748227,-0.09293225251355586,0.03553803669580512
22,1,Wanya Morris,Lindsay Arnold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.614151148181302,0.6904030858784056,0.4447212641206995,0.8307546573428003,1.156542334554004,-0.412138352862661,-0.19226113831692276,-0.42620823042229816,-1.2185597915917201
22,2,Wanya Morris,Lindsay Arnold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.614151148181302,0.6904030858784056,0.4447212641206995,0.8307546573428003,1.156542334554004,-0.33061574190764004,0.04404235367894996,-0.34288923594511256,-1.2185597915917201
22,3,Wanya Morris,Lindsay Arnold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.614151148181302,0.6904030858784056,0.4447212641206995,0.4970840123427075,0.8302344974446038,-0.3381409059957964,-0.19226113831692276,-0.259570241467927,-0.9050353345198388
22,4,Wanya Morris,Lindsay Arnold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.614151148181302,0.6904030858784056,0.4447212641206995,0.16341336734261466,0.9299396698946983,-0.18991404534398793,2.407077273637677,0.6569386977811144,-0.5915108774479575
22,5,Wanya Morris,Lindsay Arnold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.614151148181302,0.6904030858784056,0.4447212641206995,-0.17025727765747814,-0.3868055436661308,-0.20784105390414312,-1.3737785982962865,1.1568526646442279,0.03553803669580512
